Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
2040	-67.52363	-71.17313	3.649496	0.0592491	0.0595571	0.374386	0.185302	0.110129	0.15379	0.422997	0.377736	0.199267
2050	-62.16318	-71.34813	9.184953	0.0364559	0.0182936	0.280905	0.0140762	0.0237511	0.155016	0.0331422	0.455742	0.511116
2060	-66.45256	-69.20875	2.756191	0.353181	0.0680256	0.00403041	0.27634	0.16179	0.145842	0.136668	0.76695	0.0963811
2070	-64.90352	-69.78717	4.883647	0.235565	0.0648092	0.290686	0.0648797	0.0840209	0.110167	0.100638	0.659964	0.239398
2080	-62.80146	-72.07392	9.272466	0.070561	0.0236119	0.156239	0.0172113	0.127562	0.126767	0.234608	0.293969	0.471423
2090	-64.99137	-72.20453	7.213166	0.140491	0.0617215	0.0708082	0.212334	0.0543622	0.136221	0.378548	0.134395	0.487057
2100	-62.80526	-72.1368	9.331543	0.0409538	0.03015	0.197979	0.0790809	0.0281011	0.141271	0.374554	0.0890887	0.536358
2110	-66.6625	-73.23739	6.574886	0.408	0.0632613	0.0668178	0.0086839	0.06061	0.116292	0.181831	0.254471	0.563698
2120	-63.18402	-70.39619	7.212171	0.314335	0.00585863	0.0168221	0.0967418	0.104974	0.13728	0.381939	0.0233838	0.594678
2130	-62.30224	-70.30603	8.003783	0.107807	0.0417381	0.192385	0.0945803	0.0912918	0.089017	0.304595	0.166609	0.528797
2140	-63.00389	-70.59967	7.595781	0.0694233	0.0158131	0.24535	0.105783	0.0662032	0.144755	0.557163	0.133203	0.309634
2150	-61.60983	-71.46026	9.850433	0.0830014	0.0701421	0.122512	0.00113703	0.0905408	0.111402	0.229867	0.100589	0.669543
2160	-61.86571	-70.36908	8.503371	0.139883	0.0750232	0.177334	0.0114955	0.0854031	0.0903233	0.23851	0.178621	0.582868
2170	-62.18418	-71.76365	9.579469	0.150015	0.0507399	0.0175642	0.111691	0.0838342	0.085153	0.208167	0.45679	0.335043
2180	-62.82595	-70.43907	7.613117	0.183008	0.0014366	0.141754	0.149836	0.0927083	0.077288	0.608019	0.0476675	0.344313
2190	-63.43651	-72.12577	8.689264	0.099303	0.0470213	0.0644251	0.113813	0.112146	0.128854	0.154416	0.515045	0.330539
2200	-62.25902	-72.89983	10.64081	0.0382513	0.018332	0.189882	0.0340176	0.0462644	0.0928875	0.0816564	0.727147	0.191196
2210	-63.3935	-71.68086	8.287364	0.0535895	0.0259179	0.205847	0.0951255	0.125103	0.0900315	0.203387	0.337354	0.459259
2220	-61.92917	-71.70662	9.777456	0.162589	0.00551828	0.0978478	0.0208788	0.124782	0.0725759	0.0554064	0.635857	0.308736
2230	-65.26417	-72.14022	6.876048	0.132509	0.00197051	0.0280459	0.189921	0.175971	0.172729	0.169545	0.367817	0.462638
2240	-66.57699	-69.88338	3.306388	0.423132	0.0222516	0.201616	0.157214	0.107188	0.0566662	0.327512	0.278068	0.394419
2250	-63.47152	-70.84372	7.372194	0.148421	0.0406604	0.191527	0.049167	0.151477	0.082794	0.00361701	0.417504	0.578879
2260	-67.17696	-70.65365	3.476691	0.158933	0.0458858	0.361664	0.131938	0.00818934	0.248724	0.00439781	0.477998	0.517604
2270	-66.11423	-71.67395	5.559728	0.00866557	0.143445	0.361664	0.122338	0.0174647	0.145997	0.024425	0.590873	0.384702
2280	-65.79074	-73.09695	7.306213	0.153783	0.0151606	0.0160748	0.151457	0.235022	0.0974825	0.565061	0.262617	0.172322
2290	-65.51504	-71.62451	6.109474	0.221111	0.230769	0.0281045	0.0816864	0.123271	0.0735251	0.774729	0.0648348	0.160436
2300	-62.65826	-70.86275	8.204486	0.17348	0.00622409	0.0049391	0.226301	0.138966	0.0519018	0.38649	0.156269	0.457242
2310	-61.61684	-72.36396	10.74712	0.119191	0.060543	0.0153705	0.0200572	0.114928	0.0815954	0.46253	0.0832987	0.454171
2320	-65.78046	-70.37589	4.595423	0.481823	0.0256481	0.0419595	0.133045	0.153722	0.035483	0.317029	0.254782	0.42819
2330	-63.0452	-71.63419	8.58899	0.0768222	0.137247	0.111254	0.0157406	0.119172	0.112824	0.14616	0.0248427	0.828997
2340	-65.61005	-71.58838	5.978333	0.0921868	0.105672	0.245804	0.0306982	0.168218	0.125693	0.0553735	0.661985	0.282641
2350	-61.71531	-70.97757	9.262262	0.1477	0.0519824	0.135047	0.0221814	0.0557647	0.11004	0.00318603	0.140413	0.856401
2360	-66.6876	-69.93075	3.243159	0.318849	0.15274	0.0507412	0.221071	0.174734	0.0546605	0.284264	0.303802	0.411934
2370	-62.69777	-70.20171	7.503941	0.0747726	0.050271	0.218354	0.0945765	0.0702503	0.145971	0.382602	0.0955718	0.521826
2380	-64.19117	-71.71157	7.520399	0.247393	0.062594	0.110273	0.0707389	0.103196	0.0587698	0.13785	0.767845	0.0943045
2390	-62.23249	-72.98311	10.75062	0.100768	0.00489843	0.104098	0.0583959	0.0850521	0.0582112	0.33677	0.416897	0.246333
2400	-70.29613	-69.94667	-0.349455	0.424494	0.159261	0.033385	0.283734	0.278974	0.061586	0.0413584	0.395813	0.562828
2410	-65.02075	-71.4048	6.384049	0.468953	0.0191653	0.0700713	0.00675647	0.116258	0.0567311	0.391288	0.210495	0.398217
2420	-65.91587	-69.72551	3.809636	0.0491908	0.254667	0.405221	0.0351143	0.0340912	0.152153	0.284653	0.548984	0.166363
2430	-67.8577	-73.52054	5.66285	0.12539	0.27568	0.223511	0.0910618	0.0555865	0.0206336	0.347287	0.0341447	0.618568
2440	-67.70293	-69.37639	1.673456	0.0239665	0.369487	0.334892	0.0921718	0.0876602	0.181994	0.148804	0.458883	0.392312
2450	-64.05244	-69.75114	5.698699	0.129703	0.0250009	0.40276	0.00908548	0.0557545	0.166879	0.148463	0.434638	0.416899
2460	-63.22492	-74.29478	11.06986	0.083204	0.0324091	0.0614201	0.0545889	0.100669	0.0552614	0.290118	0.475602	0.23428
2470	-63.76625	-72.98368	9.217425	0.111708	0.056469	0.189849	0.0678296	0.0436144	0.0565987	0.303713	0.180533	0.515754
2480	-65.87153	-69.49475	3.623224	0.0812901	0.147811	0.2936	0.173679	0.0560388	0.191957	0.0319172	0.150663	0.81742
2490	-67.95105	-70.06648	2.115428	0.406726	0.0349739	0.080329	0.211162	0.238023	0.0859088	0.37953	0.484553	0.135916
2500	-69.49248	-73.75991	4.267421	0.115455	0.050004	0.331655	0.0265747	0.0610712	0.311448	0.080214	0.487516	0.43227
2510	-60.41876	-70.99999	10.58122	0.203882	0.0122623	0.0204899	0.0394577	0.081512	0.0664858	0.481567	0.00556059	0.512872
2520	-65.49645	-70.96395	5.4675	0.225858	0.0892374	0.0343973	0.282766	0.0684063	0.105805	0.0815756	0.304069	0.614356
2530	-65.25643	-75.91431	10.65788	0.100522	0.00408131	0.127859	0.0556235	0.0228393	0.107434	0.068581	0.898482	0.0329374
2540	-65.54195	-73.45506	7.913117	0.0738005	0.00944018	0.0611326	0.183593	0.0836764	0.211956	0.00742162	0.946957	0.0456218
2550	-64.84435	-68.87915	4.034799	0.168568	0.045937	0.455463	0.0669779	0.0407364	0.135919	0.230533	0.0176413	0.751825
2560	-63.83476	-72.18105	8.346299	0.0854799	0.00404791	0.24376	0.030689	0.0907832	0.136447	0.732918	0.183953	0.0831289
2570	-61.02549	-72.58125	11.55575	0.0453433	0.013307	0.0945972	0.0378107	0.0676803	0.092481	0.0917382	0.0523741	0.855888
2580	-65.09163	-70.98478	5.893143	0.434983	0.00958345	0.151135	0.0285784	0.0936478	0.0567157	0.334099	0.28367	0.382231
2590	-63.30452	-73.04596	9.741439	0.240699	0.0377373	0.0555265	0.0253383	0.0964585	0.0311257	0.16793	0.625629	0.20644
2600	-63.03208	-71.42296	8.390881	0.102527	0.0154631	0.221743	0.0412253	0.0269042	0.180011	0.148287	0.202296	0.649417
2610	-68.38742	-70.95738	2.569962	0.238038	0.0858375	0.367487	0.0428652	0.0306839	0.258223	0.0730674	0.265593	0.66134
2620	-66.06766	-68.96748	2.899818	0.236727	0.0472782	0.164744	0.286493	0.107	0.156227	0.153205	0.351942	0.494854
2630	-64.97537	-71.17892	6.203545	0.297725	0.0522773	0.0445949	0.2053	0.0709191	0.0806158	0.701922	0.104874	0.193204
2640	-65.54322	-72.8212	7.277983	0.146235	0.0201099	0.0690541	0.153912	0.208197	0.0735823	0.50497	0.306871	0.188159
2650	-62.07678	-71.74442	9.667643	0.016321	0.000405119	0.237243	0.00638952	0.0724704	0.159574	0.059425	0.18117	0.759405
2660	-63.65312	-70.9465	7.293376	0.187974	0.0776693	0.0945821	0.107883	0.0996478	0.102184	0.341134	0.453983	0.204883
2670	-62.98413	-71.26429	8.280166	0.0578617	0.08363	0.231711	0.0364857	0.0342159	0.152249	0.392875	0.116641	0.490484
2680	-63.26222	-70.02543	6.763213	0.172327	0.0298604	0.125596	0.208597	0.0922217	0.0809821	0.236613	0.0337823	0.729605
2690	-63.90419	-69.94622	6.042028	0.193377	0.0267828	0.0821025	0.254047	0.109637	0.0975636	0.28299	0.691849	0.0251603
2700	-66.26312	-69.85588	3.592759	0.153372	0.275237	0.251355	0.0851941	0.0549334	0.126564	0.741088	0.183245	0.0756665
2710	-62.02175	-70.1835	8.161751	0.184016	0.0668145	0.0760921	0.0808707	0.114539	0.0826745	0.0280086	0.0568939	0.915097
2720	-62.5414	-70.97874	8.43734	0.191101	0.0258648	0.0155216	0.147063	0.0810927	0.123757	0.213137	0.460598	0.326265
2730	-63.81789	-69.3135	5.495609	0.282923	0.00183451	0.0959561	0.210443	0.105894	0.107318	0.143765	0.823252	0.032983
2740	-64.61112	-71.20642	6.595305	0.125993	0.0287093	0.201186	0.189014	0.106868	0.0703693	0.501068	0.236959	0.261973
2750	-60.799	-71.57143	10.77243	0.1596	0.0219763	0.0549488	0.0156319	0.107921	0.0497143	0.173596	0.141019	0.685385
2760	-62.81259	-70.76292	7.950329	0.220367	0.0372323	0.0419576	0.119008	0.164539	0.0377123	0.0366868	0.00730559	0.956008
2770	-66.0113	-72.58532	6.574023	0.136596	0.217037	0.0804569	0.136622	0.0627176	0.0903002	0.506195	0.378655	0.11515
2780	-62.72096	-71.32481	8.603847	0.0510879	0.00271717	0.269656	0.00878357	0.0884351	0.151269	0.469063	0.148867	0.38207
2790	-64.5319	-73.40507	8.873171	0.0646651	0.0334316	0.130851	0.0943763	0.0387406	0.189746	0.290234	0.381954	0.327812
2800	-63.95387	-75.23453	11.28065	0.0698669	0.0817651	0.013261	0.0116772	0.144764	0.0504559	0.35961	0.15588	0.48451
2810	-65.26688	-70.63998	5.373095	0.276844	0.148523	0.0295619	0.136071	0.137176	0.0853536	0.888096	0.00750762	0.104397
2820	-65.35607	-72.9626	7.606528	0.0989971	0.0353252	0.113698	0.0756861	0.189761	0.133057	0.260868	0.0756425	0.66349
2830	-64.38964	-69.62099	5.231351	0.252332	0.0639491	0.0173502	0.261832	0.108727	0.119938	0.481152	0.128554	0.390294
2840	-64.63794	-75.02395	10.38601	0.0499662	0.0610984	0.0532207	0.0879634	0.107146	0.0792924	0.647265	0.20082	0.151914
2850	-61.55176	-69.92898	8.377219	0.320847	0.00151085	0.0195741	0.0785776	0.0888312	0.0795548	0.164005	0.251719	0.584276
2860	-64.88852	-69.65704	4.768524	0.262562	0.0120928	0.0399015	0.220899	0.18836	0.134921	0.224152	0.121947	0.653901
2870	-63.23967	-69.94924	6.709576	0.252044	0.0714191	0.0200697	0.181894	0.113999	0.0741678	0.123837	0.59071	0.285453
2880	-68.73892	-72.06805	3.32913	0.157766	0.276708	0.186375	0.127655	0.182277	0.0355859	0.0783015	0.676794	0.244904
2890	-63.94397	-69.29757	5.353595	0.165983	0.0202561	0.43228	0.0559748	0.0389348	0.101559	0.0189075	0.121077	0.860015
2900	-63.79715	-69.79676	5.999609	0.182172	0.0351002	0.229599	0.103274	0.108754	0.107782	0.329941	0.330304	0.339755
2910	-61.42554	-71.44966	10.02412	0.163308	0.0086444	0.0809877	0.0041058	0.087244	0.121458	0.0831615	0.248465	0.668374
2920	-65.08449	-71.05282	5.968329	0.154316	0.0381234	0.229146	0.0741352	0.0651524	0.208148	0.0291733	0.599838	0.370988
2930	-63.95551	-70.35753	6.402014	0.28555	0.0197109	0.083467	0.18867	0.100257	0.058937	0.497845	0.328804	0.17335
2940	-62.34248	-70.23293	7.890454	0.203221	0.00449055	0.0527027	0.170915	0.0972437	0.0967205	0.631525	0.00701012	0.361465
2950	-65.87245	-69.16204	3.28959	0.126036	0.247702	0.326319	0.0827016	0.0558799	0.130686	0.118787	0.124665	0.756548
2960	-63.68772	-69.44842	5.7607	0.251901	0.0584651	0.246188	0.0444558	0.0657703	0.117766	0.222089	0.0608731	0.717038
2970	-65.56403	-70.92037	5.356343	0.25296	0.0637828	0.186858	0.111057	0.038083	0.162041	0.0871411	0.084224	0.828635
2980	-62.2347	-70.32498	8.090278	0.145055	0.00535166	0.236012	0.00556236	0.107354	0.111017	0.490932	0.0451964	0.463871
2990	-64.63391	-72.29338	7.659476	0.057844	0.0783862	0.185398	0.0923568	0.0467046	0.181875	0.350395	0.524591	0.125014
3000	-61.27907	-71.11901	9.839933	0.105539	0.0273898	0.110763	0.0253378	0.0846657	0.125826	0.100928	0.0234782	0.875594
3010	-64.25924	-70.08978	5.830548	0.233417	0.0059989	0.0753917	0.313309	0.0810442	0.0701617	0.0789188	0.528075	0.393006
3020	-63.85613	-70.29706	6.440924	0.172324	0.0914781	0.15347	0.0831736	0.117647	0.11559	0.00510951	0.601089	0.393802
3030	-62.63699	-70.89226	8.255271	0.0231411	0.0758681	0.284695	0.0154113	0.0602839	0.138614	0.265824	0.361367	0.37281
3040	-62.86241	-73.21233	10.34992	0.0614269	0.000554896	0.127645	0.0992129	0.070563	0.0819835	0.221833	0.711205	0.066962
3050	-67.66749	-72.58838	4.920887	0.0806001	0.0969378	0.264595	0.0743287	0.190693	0.140188	0.27188	0.697303	0.0308172
3060	-66.81349	-71.57724	4.763748	0.418088	0.00662012	0.115234	0.0788005	0.170812	0.0695392	0.807093	0.112681	0.0802261
3070	-65.46211	-69.26502	3.802911	0.21386	0.00730207	0.161611	0.337301	0.0748724	0.135995	0.116221	0.681442	0.202337
3080	-63.36577	-72.77077	9.404996	0.0642887	0.117767	0.123816	0.0317161	0.0645836	0.109871	0.447488	0.339745	0.212768
3090	-61.99246	-73.70084	11.70838	0.0928379	0.00857522	0.00440991	0.0507718	0.13312	0.0500924	0.118267	0.394918	0.486816
3100	-63.89779	-69.24151	5.343723	0.269818	0.0464592	0.0130347	0.264361	0.145813	0.0762392	0.567293	0.123952	0.308755
3110	-63.02347	-71.24722	8.223753	0.134436	0.0327355	0.000763069	0.161139	0.147048	0.124249	0.315175	0.224043	0.460782
3120	-61.84663	-72.43613	10.58951	0.143085	0.0149734	0.101788	0.00719693	0.0691241	0.087303	0.570331	0.225279	0.204389
3130	-65.97251	-70.47187	4.499364	0.369878	0.0229887	0.0093942	0.261517	0.0753139	0.139771	0.24788	0.535841	0.216279
3140	-61.52564	-71.27088	9.74524	0.2246	0.00190632	0.0300921	0.0657734	0.11298	0.0512496	0.509781	0.272837	0.217383
3150	-64.22146	-70.84887	6.627416	0.174074	0.158415	0.0824244	0.0982598	0.0986189	0.107945	0.116791	0.0526197	0.83059
3160	-64.62348	-70.16792	5.544445	0.162999	0.0162388	0.0658859	0.265371	0.16166	0.128563	0.0941558	0.818292	0.087552
3170	-63.75431	-71.52769	7.773378	0.155091	0.0722509	0.0242823	0.205552	0.130466	0.0464058	0.0425736	0.0494838	0.907943
3180	-61.68006	-72.50281	10.82275	0.0679264	0.00120512	0.0824355	0.0846097	0.102008	0.0678451	0.115735	0.0275268	0.856738
3190	-62.51791	-68.70833	6.190418	0.179633	0.00258003	0.305351	0.0723385	0.0828021	0.109709	0.0644946	0.00100598	0.934499
3200	-60.97647	-70.60553	9.629066	0.0849164	0.00415827	0.244538	0.0122371	0.0705389	0.0789	0.35332	0.156951	0.489729
3210	-62.99301	-70.43846	7.445447	0.101892	0.0859232	0.198854	0.0639267	0.106571	0.101402	0.0503838	0.548929	0.400687
3220	-66.5871	-69.781	3.193902	0.215293	0.102735	0.398392	0.0455879	0.0803429	0.134128	0.135521	0.738125	0.126354
3230	-65.52099	-70.01261	4.491623	0.0653081	0.145138	0.413791	0.00547425	0.11658	0.133151	0.351268	0.374334	0.274398
3240	-67.33079	-70.80721	3.47642	0.189766	0.069887	0.362066	0.0549962	0.0454083	0.233231	0.254249	0.474795	0.270956
3250	-62.88428	-75.78786	12.90358	0.0986286	0.0158108	0.0223345	0.00199288	0.0458325	0.0658359	0.644032	0.0934323	0.262535
3260	-66.08104	-72.04414	5.963101	0.176414	0.200725	0.0971677	0.0449807	0.194108	0.0560156	0.712025	0.0387081	0.249267
3270	-65.26281	-72.53986	7.277056	0.189535	0.064031	0.22204	0.00421255	0.0440288	0.147313	0.259393	0.659394	0.0812126
3280	-63.11975	-71.92443	8.804681	0.287595	0.0292532	0.00324943	0.0389327	0.138219	0.0596826	0.744962	0.187006	0.0680323
3290	-60.38502	-71.42885	11.04383	0.17092	0.00303158	0.0092667	0.00461119	0.0887394	0.11293	0.0472747	0.232639	0.720086
3300	-68.50957	-69.07947	0.5698981	0.397822	0.0304432	0.120422	0.411246	0.175144	0.0376127	0.0060573	0.768833	0.225109
3310	-62.34337	-73.51265	11.16928	0.0752999	0.023892	0.141058	0.0323824	0.0397918	0.0676943	0.0736181	0.489512	0.43687
3320	-64.42014	-69.42456	5.004422	0.0901149	0.130459	0.327482	0.0615157	0.0701322	0.161394	0.17468	0.351204	0.474116
3330	-67.52588	-74.06276	6.536882	0.157166	0.388208	0.00148049	0.0451172	0.0506926	0.0838421	0.209969	0.0366742	0.753357
3340	-65.45906	-72.60512	7.146064	0.226861	0.0563126	0.0483724	0.0371808	0.206674	0.105555	0.314827	0.359668	0.325506
3350	-64.7805	-71.24368	6.463183	0.196136	0.0760234	0.00962797	0.137393	0.182136	0.130702	0.250478	0.606422	0.1431
3360	-65.0079	-72.80624	7.798333	0.157862	0.0834016	0.150983	0.0978749	0.0307936	0.111266	0.389167	0.218341	0.392493
3370	-61.97709	-72.12681	10.14972	0.199261	0.0103314	0.00639823	0.0686849	0.12128	0.0504	0.415304	0.520155	0.064541
3380	-64.3048	-72.09854	7.793738	0.0756064	0.0586395	0.0969112	0.231814	0.0808587	0.0886955	0.0386138	0.670189	0.291197
3390	-61.76465	-70.51672	8.752071	0.136608	0.0544729	0.176852	0.0376651	0.0679057	0.0873625	0.399848	0.0116061	0.588546
3400	-65.67712	-71.15751	5.480388	0.0243346	0.195225	0.26432	0.0899834	0.0438633	0.18778	0.474824	0.463055	0.062121
3410	-67.48967	-70.84135	3.351688	0.0373663	0.28674	0.204003	0.0824911	0.153925	0.200155	0.0100109	0.0945619	0.895427
3420	-63.33287	-70.51264	7.17977	0.305298	0.0994607	0.00455216	0.100622	0.12205	0.0464516	0.388486	0.0117356	0.599778
3430	-66.20594	-72.14564	5.939692	0.124677	0.0187413	0.12147	0.37562	0.0523375	0.0783162	0.199252	0.073192	0.727556
3440	-65.59424	-70.72973	5.135493	0.23752	0.175536	0.13917	0.0772047	0.127856	0.0740101	0.336375	0.384	0.279626
3450	-68.39028	-73.31976	4.929477	0.182597	0.0798887	0.313494	0.202697	0.020264	0.047761	0.159	0.673406	0.167594
3460	-69.9948	-70.52752	0.5327181	0.172948	0.106645	0.577943	0.127912	0.000339887	0.189682	0.217278	0.694665	0.0880576
3470	-71.25781	-74.27873	3.020925	0.207783	0.0551455	0.00865402	0.538472	0.0240782	0.155282	0.641277	0.329949	0.0287737
3480	-65.00044	-72.44656	7.446114	0.203669	0.129053	0.0686079	0.128642	0.0881321	0.0404145	0.0563468	0.436652	0.507002
3490	-63.39395	-69.99179	6.597835	0.269579	0.00917568	0.00628831	0.165824	0.192107	0.0789759	0.360818	0.536211	0.102971
3500	-64.88069	-74.60333	9.722642	0.116003	0.036531	0.105315	0.113171	0.0840784	0.0331921	0.027895	0.764315	0.20779
3510	-66.91565	-73.94234	7.026689	0.0608265	0.115681	0.10322	0.234111	0.0345761	0.141467	0.0355167	0.92072	0.0437633
3520	-67.52783	-72.91956	5.39173	0.0117787	0.446415	0.160881	0.00486062	0.0365462	0.151655	0.0299281	0.177341	0.792731
3530	-65.89008	-70.24679	4.356709	0.226059	0.160745	0.0422261	0.218865	0.168451	0.073185	0.591724	0.0637943	0.344481
3540	-61.82658	-69.97266	8.146074	0.132166	0.0139864	0.228399	0.030219	0.0703101	0.131099	0.1134	0.393704	0.492895
3550	-61.89151	-72.03464	10.14313	0.133207	0.00695378	0.0126427	0.143844	0.0882194	0.0719822	0.503759	0.236846	0.259395
3560	-66.21307	-72.92781	6.714739	0.00592856	0.0703187	0.21074	0.209146	0.0550148	0.162059	0.477488	0.3551	0.167412
3570	-66.63342	-70.8478	4.21438	0.1456	0.21188	0.170184	0.219	0.0720851	0.0814236	0.431528	0.110703	0.457769
3580	-65.93394	-71.37995	5.446011	0.165504	0.163513	0.000921137	0.175062	0.143578	0.1595	0.311607	0.142922	0.54547
3590	-63.92859	-72.02178	8.093188	0.0660565	0.103302	0.240696	0.00115564	0.032097	0.166827	0.859824	0.00852163	0.131655
3600	-66.15146	-74.13931	7.987852	0.273021	0.0891417	0.0687971	0.0657141	0.100354	0.0209825	0.847422	0.0533427	0.0992351
3610	-63.10367	-73.44864	10.34497	0.113108	0.0159611	0.0639565	0.0620755	0.144641	0.042014	0.352371	0.0527589	0.59487
3620	-65.67386	-72.23585	6.561986	0.0490339	0.147253	0.115768	0.130081	0.124842	0.157652	0.716517	0.20629	0.0771925
3630	-63.01667	-71.47966	8.46299	0.0473634	0.0357787	0.285364	0.0326863	0.0893406	0.0919485	0.139862	0.622297	0.237842
3640	-61.82115	-71.41585	9.594699	0.221364	0.0170244	0.0166949	0.0792277	0.0639345	0.0996129	0.11674	0.400979	0.482281
3650	-67.08763	-73.99909	6.911463	0.365776	0.0427373	0.0700501	0.0375371	0.173821	0.0085759	0.651	0.195001	0.154
3660	-64.82123	-73.76373	8.942503	0.0458987	0.0249662	0.114731	0.142745	0.144488	0.0737972	0.571513	0.067767	0.36072
3670	-61.7616	-73.25172	11.49012	0.047218	0.0532505	0.0934673	0.00560657	0.0887453	0.0678397	0.174563	0.0461895	0.779248
3680	-64.00324	-71.61448	7.611239	0.0727187	0.0757505	0.224227	0.0286394	0.138559	0.106277	0.259938	0.501894	0.238168
3690	-63.98062	-70.36199	6.381371	0.16172	0.0371072	0.285045	0.0174235	0.0531548	0.183684	0.0782213	0.400509	0.52127
3700	-62.78932	-69.15274	6.363428	0.270013	0.0197734	0.0117803	0.232559	0.141322	0.0640287	0.379372	0.0630021	0.557626
3710	-67.82048	-72.09039	4.269915	0.031397	0.031891	0.209747	0.344232	0.0208467	0.257906	0.126897	0.0936173	0.779486
3720	-65.96884	-70.75346	4.784622	0.0968293	0.00129938	0.321869	0.194887	0.103731	0.138917	0.473608	0.259816	0.266577
3730	-66.67433	-72.50703	5.832704	0.265131	0.0173337	0.0621604	0.112024	0.112047	0.210467	0.0785839	0.726386	0.19503
3740	-64.22887	-69.38673	5.15786	0.166972	0.0773036	0.242287	0.113285	0.0799528	0.149823	0.248672	0.20179	0.549537
3750	-64.28533	-71.29471	7.00938	0.19893	0.159139	0.0252993	0.0903119	0.127505	0.0899904	0.773351	0.0368067	0.189842
3760	-64.43218	-71.72099	7.288816	0.0383857	0.0372459	0.206094	0.203156	0.0406785	0.14472	0.150435	0.578991	0.270574
3770	-63.77086	-71.57433	7.803465	0.0695899	0.0253743	0.162448	0.155182	0.12876	0.0904436	0.142642	0.481117	0.376241
3780	-63.41838	-70.54146	7.123081	0.255664	0.0316221	0.1397	0.0896917	0.0682033	0.0977922	0.184749	0.441595	0.373656
3790	-63.63325	-72.59211	8.958862	0.0566607	0.0533529	0.250073	0.0310154	0.0778606	0.0764403	0.696631	0.233787	0.0695822
3800	-61.07535	-69.48372	8.408373	0.0746378	0.0100209	0.315675	0.00362685	0.0812869	0.101318	0.0614138	0.0217772	0.916809
3810	-67.22387	-70.77673	3.552861	0.216081	0.00610969	0.0863783	0.333008	0.221699	0.0863622	0.685882	0.11688	0.197238
3820	-64.4265	-70.04393	5.617435	0.232838	0.0081139	0.166674	0.239464	0.0519032	0.0962666	0.20286	0.0017557	0.795384
