Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er_full[1]	er_full[2]	er_full[3]	er_full[4]	er_full[5]	er_full[6]	er_full[7]	er_full[8]	er_full[9]	er_full[10]	er_full[11]	er_full[12]	er_full[13]	er_full[14]	er_full[15]	er_full[16]	er_full[17]	er_full[18]	er_full[19]	er_full[20]	er_full[21]	er_full[22]	er_full[23]	er_full[24]	er_full[25]	er_full[26]	er_full[27]	er_full[28]	pi[1]	pi[2]	pi[3]	pi[4]	pi[5]	pi[6]	pi[7]	pi[8]	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
11100	-49.13849	-72.76807	23.62957	0.291892	0.147024	0.138339	0.0565587	0.170537	0.14422	0.0514296	0.291892	0	0	0	0	0	0	0.147024	0	0	0	0	0	0.138339	0	0	0	0	0.0565587	0	0	0	0.170537	0	0	0.14422	0	0.0514296	0.123918	0.0239719	0.127737	0.0646943	0.0220561	0.0613605	0.0146693	0.561592	0.100798	0.199269	0.110421	0.233812	0.205373	0.0422422	0.021656	0.0864292
11110	-51.49743	-75.12701	23.62957	0.0648608	0.0433745	0.0392897	0.435666	0.101098	0.276867	0.0388446	0.0648608	0	0	0	0	0	0	0.0433745	0	0	0	0	0	0.0392897	0	0	0	0	0.435666	0	0	0	0.101098	0	0	0.276867	0	0.0388446	0.130305	0.0666198	0.0774574	0.157875	0.00952272	0.0536047	0.0140071	0.490608	0.175117	0.0381427	0.0962128	0.140225	0.356796	0.103639	0.0752351	0.0146318
11120	-49.49574	-73.12531	23.62957	0.0727942	0.14326	0.0360616	0.270665	0.328463	0.0901019	0.0586536	0.0727942	0	0	0	0	0	0	0.14326	0	0	0	0	0	0.0360616	0	0	0	0	0.270665	0	0	0	0.328463	0	0	0.0901019	0	0.0586536	0.296591	0.0553417	0.125348	0.255576	0.0064944	0.0445299	0.0528071	0.163312	0.0304754	0.0591753	0.0571302	0.0282896	0.418325	0.205879	0.192037	0.00868824
11130	-50.98029	-74.60986	23.62957	0.04052	0.070097	0.0190024	0.0604641	0.577639	0.192526	0.0397512	0.04052	0	0	0	0	0	0	0.070097	0	0	0	0	0	0.0190024	0	0	0	0	0.0604641	0	0	0	0.577639	0	0	0.192526	0	0.0397512	0.209508	0.032803	0.145508	0.34025	0.0455821	0.0123375	0.0313007	0.182711	0.0385337	0.125006	0.0549256	0.341143	0.142536	0.175496	0.111375	0.0109856
11140	-50.5111	-74.14067	23.62957	0.136473	0.0776593	0.0537903	0.0495371	0.48426	0.181128	0.0171524	0.136473	0	0	0	0	0	0	0.0776593	0	0	0	0	0	0.0537903	0	0	0	0	0.0495371	0	0	0	0.48426	0	0	0.181128	0	0.0171524	0.184986	0.0359258	0.18822	0.287716	0.0512571	0.0148153	0.0775702	0.159509	0.172798	0.0844373	0.0972427	0.133509	0.154039	0.234056	0.0752306	0.0486885
11150	-51.34377	-74.97334	23.62957	0.0661322	0.0449095	0.0336554	0.0530773	0.481071	0.315586	0.00556864	0.0661322	0	0	0	0	0	0	0.0449095	0	0	0	0	0	0.0336554	0	0	0	0	0.0530773	0	0	0	0.481071	0	0	0.315586	0	0.00556864	0.192935	0.0453289	0.164348	0.255927	0.0269008	0.0265427	0.0864537	0.201563	0.0426472	0.28483	0.0715443	0.167855	0.0161839	0.364997	0.0320554	0.0198868
11160	-49.31581	-72.94538	23.62957	0.186597	0.121951	0.0984572	0.056916	0.255201	0.245209	0.0356693	0.186597	0	0	0	0	0	0	0.121951	0	0	0	0	0	0.0984572	0	0	0	0	0.056916	0	0	0	0.255201	0	0	0.245209	0	0.0356693	0.185131	0.0405535	0.0747727	0.189688	0.0263957	0.00927089	0.0405076	0.43368	0.0774115	0.23689	0.123113	0.226672	0.148517	0.0604079	0.0409684	0.0860191
11170	-48.34857	-71.97814	23.62957	0.213781	0.167179	0.17661	0.239109	0.106878	0.0419304	0.0545122	0.213781	0	0	0	0	0	0	0.167179	0	0	0	0	0	0.17661	0	0	0	0	0.239109	0	0	0	0.106878	0	0	0.0419304	0	0.0545122	0.191978	0.0375956	0.0816517	0.121413	0.0118135	0.0440528	0.0333648	0.478131	0.106234	0.224178	0.0194646	0.045305	0.0937492	0.0413802	0.243436	0.226254
11180	-53.57308	-77.20266	23.62957	0.182101	0.101137	0.0678058	0.162464	0.143173	0.162072	0.181247	0.182101	0	0	0	0	0	0	0.101137	0	0	0	0	0	0.0678058	0	0	0	0	0.162464	0	0	0	0.143173	0	0	0.162072	0	0.181247	0.21781	0.0777683	0.205089	0.144033	0.0133544	0.16733	0.0360255	0.138589	0.0742478	0.10593	0.046898	0.225389	0.212091	0.0357864	0.13638	0.163277
11190	-49.9018	-73.53137	23.62957	0.180093	0.069912	0.0564245	0.33478	0.228246	0.0926557	0.0378894	0.180093	0	0	0	0	0	0	0.069912	0	0	0	0	0	0.0564245	0	0	0	0	0.33478	0	0	0	0.228246	0	0	0.0926557	0	0.0378894	0.105853	0.0324463	0.107587	0.250518	0.0201791	0.0698132	0.0150305	0.398572	0.049672	0.254195	0.0316925	0.173243	0.0766945	0.0461742	0.0337118	0.334616
11200	-49.37844	-73.00802	23.62957	0.509052	0.125405	0.0368947	0.0371114	0.0488848	0.0539269	0.188726	0.509052	0	0	0	0	0	0	0.125405	0	0	0	0	0	0.0368947	0	0	0	0	0.0371114	0	0	0	0.0488848	0	0	0.0539269	0	0.188726	0.0737752	0.0173637	0.0562867	0.111442	0.014064	0.399315	0.0104756	0.317278	0.0610711	0.0315439	0.308976	0.186357	0.246593	0.0247636	0.0414482	0.0992473
11210	-47.94995	-71.57953	23.62957	0.196467	0.08621	0.0841257	0.175249	0.0369119	0.243311	0.177725	0.196467	0	0	0	0	0	0	0.08621	0	0	0	0	0	0.0841257	0	0	0	0	0.175249	0	0	0	0.0369119	0	0	0.243311	0	0.177725	0.0683674	0.0203687	0.113389	0.128345	0.015338	0.288058	0.00970774	0.356426	0.063243	0.191178	0.491128	0.088219	0.0827645	0.00801618	0.0608392	0.0146121
11220	-51.71272	-75.34229	23.62957	0.110874	0.0936315	0.107947	0.0455041	0.334449	0.0795441	0.22805	0.110874	0	0	0	0	0	0	0.0936315	0	0	0	0	0	0.107947	0	0	0	0	0.0455041	0	0	0	0.334449	0	0	0.0795441	0	0.22805	0.0681655	0.0202728	0.150491	0.112063	0.0177333	0.133641	0.000918584	0.496714	0.101426	0.0828392	0.0443234	0.423861	0.132734	0.012856	0.0108978	0.191063
11230	-53.92302	-77.5526	23.62957	0.0862896	0.0425372	0.0840109	0.100229	0.275932	0.144051	0.26695	0.0862896	0	0	0	0	0	0	0.0425372	0	0	0	0	0	0.0840109	0	0	0	0	0.100229	0	0	0	0.275932	0	0	0.144051	0	0.26695	0.0485957	0.0285023	0.0977765	0.248968	0.00826536	0.171477	0.00101913	0.395396	0.356269	0.28397	0.0291711	0.184377	0.0753844	0.0070567	0.0366961	0.0270758
11240	-49.36967	-72.99924	23.62957	0.130273	0.277306	0.0417401	0.0641854	0.217416	0.0887819	0.180297	0.130273	0	0	0	0	0	0	0.277306	0	0	0	0	0	0.0417401	0	0	0	0	0.0641854	0	0	0	0.217416	0	0	0.0887819	0	0.180297	0.193865	0.0314139	0.135193	0.252971	0.0106833	0.105209	0.00499976	0.265665	0.190958	0.317602	0.0787422	0.0549572	0.0969704	0.123022	0.0310528	0.106694
11250	-49.8684	-73.49797	23.62957	0.121563	0.229444	0.0491525	0.16978	0.141728	0.255159	0.0331726	0.121563	0	0	0	0	0	0	0.229444	0	0	0	0	0	0.0491525	0	0	0	0	0.16978	0	0	0	0.141728	0	0	0.255159	0	0.0331726	0.13969	0.0334669	0.143729	0.315178	0.0241068	0.137722	0.0384895	0.167617	0.179683	0.23329	0.102043	0.108146	0.0737404	0.249284	0.0510556	0.00275838
11260	-48.31718	-71.94675	23.62957	0.179547	0.18513	0.0907281	0.313389	0.0339571	0.0969918	0.100257	0.179547	0	0	0	0	0	0	0.18513	0	0	0	0	0	0.0907281	0	0	0	0	0.313389	0	0	0	0.0339571	0	0	0.0969918	0	0.100257	0.0775224	0.0212005	0.0910493	0.1688	0.0151981	0.0828352	0.0137646	0.52963	0.163512	0.165448	0.0967637	0.0242361	0.250694	0.226849	0.0464608	0.0260363
11270	-50.49345	-74.12303	23.62957	0.0842088	0.256232	0.155161	0.167857	0.0600608	0.0703672	0.206113	0.0842088	0	0	0	0	0	0	0.256232	0	0	0	0	0	0.155161	0	0	0	0	0.167857	0	0	0	0.0600608	0	0	0.0703672	0	0.206113	0.313295	0.0572219	0.131302	0.0978082	0.00666843	0.253229	0.0290794	0.111396	0.367933	0.0514359	0.0821757	0.255101	0.0345696	0.070525	0.111091	0.0271687
11280	-48.16202	-71.79159	23.62957	0.287029	0.24055	0.133142	0.165807	0.0543377	0.0691929	0.0499402	0.287029	0	0	0	0	0	0	0.24055	0	0	0	0	0	0.133142	0	0	0	0	0.165807	0	0	0	0.0543377	0	0	0.0691929	0	0.0499402	0.179267	0.0251856	0.0579702	0.10796	0.00699617	0.158569	0.0618468	0.402205	0.24	0.120458	0.0154245	0.134667	0.220821	0.154625	0.0862016	0.0278031
11290	-50.226	-73.85557	23.62957	0.0491274	0.391521	0.0869933	0.118729	0.262149	0.0299905	0.0614903	0.0491274	0	0	0	0	0	0	0.391521	0	0	0	0	0	0.0869933	0	0	0	0	0.118729	0	0	0	0.262149	0	0	0.0299905	0	0.0614903	0.247381	0.0347552	0.0799968	0.21275	0.005246	0.144687	0.0119853	0.263198	0.375562	0.132721	0.143539	0.0969692	0.0400965	0.0771365	0.117817	0.016159
11300	-49.51561	-73.14518	23.62957	0.190785	0.198331	0.0366247	0.0786081	0.161848	0.269156	0.0646471	0.190785	0	0	0	0	0	0	0.198331	0	0	0	0	0	0.0366247	0	0	0	0	0.0786081	0	0	0	0.161848	0	0	0.269156	0	0.0646471	0.252989	0.0112679	0.215227	0.157309	0.0415635	0.045015	0.00746468	0.269164	0.0614769	0.104229	0.127183	0.187701	0.0546511	0.221042	0.131902	0.111815
11310	-49.41769	-73.04726	23.62957	0.152448	0.327556	0.0780351	0.199345	0.105247	0.102172	0.0351961	0.152448	0	0	0	0	0	0	0.327556	0	0	0	0	0	0.0780351	0	0	0	0	0.199345	0	0	0	0.105247	0	0	0.102172	0	0.0351961	0.271052	0.0127203	0.100891	0.126892	0.0153705	0.160192	0.047975	0.264907	0.159439	0.00712957	0.0581892	0.174441	0.279656	0.0646727	0.138806	0.117667
11320	-50.85147	-74.48104	23.62957	0.466825	0.0924805	0.0496467	0.232014	0.076858	0.0605035	0.0216719	0.466825	0	0	0	0	0	0	0.0924805	0	0	0	0	0	0.0496467	0	0	0	0	0.232014	0	0	0	0.076858	0	0	0.0605035	0	0.0216719	0.158801	0.0365856	0.124802	0.107977	0.0103643	0.259689	0.0432354	0.258546	0.176608	0.248691	0.0644551	0.193225	0.0414947	0.101097	0.0873736	0.0870562
11330	-48.28733	-71.9169	23.62957	0.261384	0.215692	0.0615361	0.162299	0.111407	0.137137	0.0505453	0.261384	0	0	0	0	0	0	0.215692	0	0	0	0	0	0.0615361	0	0	0	0	0.162299	0	0	0	0.111407	0	0	0.137137	0	0.0505453	0.275995	0.0241177	0.095692	0.123067	0.0131634	0.163689	0.0340571	0.270219	0.0902896	0.112916	0.0910604	0.237461	0.018687	0.0611075	0.368587	0.019891
11340	-52.50819	-76.13776	23.62957	0.367799	0.140434	0.045417	0.116761	0.0575907	0.213123	0.0588748	0.367799	0	0	0	0	0	0	0.140434	0	0	0	0	0	0.045417	0	0	0	0	0.116761	0	0	0	0.0575907	0	0	0.213123	0	0.0588748	0.331621	0.0319336	0.0893247	0.134111	0.0334017	0.0279394	0.0295205	0.322148	0.297873	0.0555704	0.0395461	0.294762	0.0546173	0.023686	0.185817	0.0481282
11350	-49.88347	-73.51305	23.62957	0.268837	0.163893	0.063157	0.140801	0.112646	0.125879	0.124787	0.268837	0	0	0	0	0	0	0.163893	0	0	0	0	0	0.063157	0	0	0	0	0.140801	0	0	0	0.112646	0	0	0.125879	0	0.124787	0.134253	0.0319819	0.161621	0.298179	0.0260797	0.195119	0.0370182	0.115748	0.0606265	0.114469	0.0108724	0.0661501	0.121288	0.271489	0.338825	0.0162798
11360	-49.75227	-73.38185	23.62957	0.344701	0.128194	0.140332	0.127795	0.0447358	0.0611004	0.153142	0.344701	0	0	0	0	0	0	0.128194	0	0	0	0	0	0.140332	0	0	0	0	0.127795	0	0	0	0.0447358	0	0	0.0611004	0	0.153142	0.0951348	0.0280296	0.100011	0.201971	0.0370027	0.320461	0.0262319	0.191158	0.127005	0.290383	0.0056611	0.0311058	0.0453484	0.312587	0.0187016	0.169208
11370	-51.70123	-75.33081	23.62957	0.113828	0.33256	0.18781	0.126481	0.0306471	0.146837	0.0618388	0.113828	0	0	0	0	0	0	0.33256	0	0	0	0	0	0.18781	0	0	0	0	0.126481	0	0	0	0.0306471	0	0	0.146837	0	0.0618388	0.179195	0.0521388	0.150792	0.137544	0.0398886	0.32679	0.0395513	0.0740994	0.286095	0.107337	0.00187041	0.275823	0.0953814	0.0398787	0.00617898	0.187435
11380	-47.75262	-71.38219	23.62957	0.161027	0.240448	0.305236	0.182505	0.0200974	0.023876	0.0668103	0.161027	0	0	0	0	0	0	0.240448	0	0	0	0	0	0.305236	0	0	0	0	0.182505	0	0	0	0.0200974	0	0	0.023876	0	0.0668103	0.13565	0.0211339	0.0745007	0.0903798	0.0235775	0.291748	0.037263	0.325748	0.332385	0.0532232	0.00342603	0.0658442	0.110814	0.00924379	0.108786	0.316278
11390	-48.17101	-71.80058	23.62957	0.200227	0.183131	0.144006	0.290818	0.0505576	0.022154	0.109106	0.200227	0	0	0	0	0	0	0.183131	0	0	0	0	0	0.144006	0	0	0	0	0.290818	0	0	0	0.0505576	0	0	0.022154	0	0.109106	0.173934	0.022825	0.104072	0.121163	0.0196492	0.391115	0.022367	0.144875	0.0337542	0.219752	0.00570758	0.283054	0.0457656	0.0153925	0.0340809	0.362493
11400	-50.60243	-74.232	23.62957	0.160006	0.295606	0.0946672	0.232399	0.0404017	0.0684109	0.108509	0.160006	0	0	0	0	0	0	0.295606	0	0	0	0	0	0.0946672	0	0	0	0	0.232399	0	0	0	0.0404017	0	0	0.0684109	0	0.108509	0.312971	0.0164961	0.107211	0.097959	0.0276842	0.316213	0.00543921	0.116026	0.0664284	0.0362037	0.12211	0.134099	0.0952553	0.124015	0.093476	0.328413
11410	-49.96358	-73.59316	23.62957	0.290431	0.290279	0.126167	0.120921	0.0199296	0.00494497	0.147327	0.290431	0	0	0	0	0	0	0.290279	0	0	0	0	0	0.126167	0	0	0	0	0.120921	0	0	0	0.0199296	0	0	0.00494497	0	0.147327	0.188474	0.0209997	0.107596	0.0983103	0.0176752	0.317347	0.133156	0.116442	0.100162	0.288181	0.146895	0.161733	0.0585401	0.133119	0.0824734	0.0288968
11420	-50.35046	-73.98003	23.62957	0.148567	0.287073	0.073109	0.16829	0.115995	0.127791	0.0791743	0.148567	0	0	0	0	0	0	0.287073	0	0	0	0	0	0.073109	0	0	0	0	0.16829	0	0	0	0.115995	0	0	0.127791	0	0.0791743	0.470504	0.0454493	0.164887	0.104408	0.0270867	0.0942335	0.0290698	0.0643624	0.20696	0.21416	0.0499296	0.0771082	0.0151309	0.289716	0.0719456	0.0750488
11430	-49.37765	-73.00722	23.62957	0.0229109	0.462129	0.166792	0.19632	0.0582089	0.032301	0.0613372	0.0229109	0	0	0	0	0	0	0.462129	0	0	0	0	0	0.166792	0	0	0	0	0.19632	0	0	0	0.0582089	0	0	0.032301	0	0.0613372	0.385502	0.0406735	0.0416356	0.0874244	0.0274822	0.0193713	0.0291598	0.368751	0.0467733	0.0616377	0.136361	0.10808	0.0413236	0.445577	0.0804077	0.079839
11440	-48.1653	-71.79487	23.62957	0.027209	0.541664	0.121613	0.155825	0.102828	0.0172476	0.0336137	0.027209	0	0	0	0	0	0	0.541664	0	0	0	0	0	0.121613	0	0	0	0	0.155825	0	0	0	0.102828	0	0	0.0172476	0	0.0336137	0.477698	0.0158803	0.0343217	0.0720671	0.00831304	0.0137587	0.0167627	0.361199	0.108764	0.125768	0.278237	0.0126026	0.0514701	0.214663	0.0636225	0.144873
11450	-51.15254	-74.78211	23.62957	0.046281	0.247106	0.212591	0.147351	0.0967722	0.0589749	0.190924	0.046281	0	0	0	0	0	0	0.247106	0	0	0	0	0	0.212591	0	0	0	0	0.147351	0	0	0	0.0967722	0	0	0.0589749	0	0.190924	0.51425	0.0155695	0.05325	0.0775815	0.0083686	0.0050895	0.0138711	0.31202	0.0522479	0.137981	0.185855	0.164812	0.038482	0.111709	0.200597	0.108315
11460	-50.81309	-74.44267	23.62957	0.0790762	0.221967	0.0325904	0.0375818	0.379329	0.216898	0.032557	0.0790762	0	0	0	0	0	0	0.221967	0	0	0	0	0	0.0325904	0	0	0	0	0.0375818	0	0	0	0.379329	0	0	0.216898	0	0.032557	0.138374	0.0347514	0.115446	0.0676947	0.0157526	0.0445287	0.0300725	0.55338	0.0719988	0.0948284	0.283163	0.213387	0.0230042	0.0688156	0.155351	0.0894522
11470	-49.61224	-73.24182	23.62957	0.066318	0.438204	0.0273322	0.06934	0.233887	0.140722	0.0241968	0.066318	0	0	0	0	0	0	0.438204	0	0	0	0	0	0.0273322	0	0	0	0	0.06934	0	0	0	0.233887	0	0	0.140722	0	0.0241968	0.128913	0.0258751	0.0965001	0.234698	0.011729	0.173419	0.0170955	0.31177	0.0217153	0.30136	0.0589826	0.0891776	0.178196	0.0523222	0.184705	0.113541
11480	-48.97403	-72.6036	23.62957	0.182701	0.194316	0.074656	0.133543	0.159996	0.179499	0.0752884	0.182701	0	0	0	0	0	0	0.194316	0	0	0	0	0	0.074656	0	0	0	0	0.133543	0	0	0	0.159996	0	0	0.179499	0	0.0752884	0.318485	0.0269428	0.119511	0.211565	0.0145259	0.0932881	0.0447774	0.170904	0.0122885	0.107562	0.529825	0.0723424	0.191238	0.0480627	0.0109829	0.0276991
11490	-51.16989	-74.79947	23.62957	0.365192	0.283985	0.0811268	0.0865945	0.0265857	0.0521351	0.104381	0.365192	0	0	0	0	0	0	0.283985	0	0	0	0	0	0.0811268	0	0	0	0	0.0865945	0	0	0	0.0265857	0	0	0.0521351	0	0.104381	0.112398	0.0220708	0.0975956	0.0532105	0.0118991	0.221704	0.0366802	0.444442	0.194021	0.0348764	0.475081	0.102235	0.00734521	0.162306	0.0132606	0.0108748
11500	-51.06699	-74.69656	23.62957	0.146582	0.0705914	0.0676552	0.365554	0.251327	0.0266114	0.07168	0.146582	0	0	0	0	0	0	0.0705914	0	0	0	0	0	0.0676552	0	0	0	0	0.365554	0	0	0	0.251327	0	0	0.0266114	0	0.07168	0.101546	0.0434447	0.0840662	0.143355	0.00489254	0.19097	0.0210497	0.410676	0.0861956	0.018597	0.422378	0.0224604	0.006467	0.104646	0.264625	0.0746309
11510	-50.88604	-74.51562	23.62957	0.309794	0.0918578	0.0842586	0.0957915	0.159826	0.153235	0.105237	0.309794	0	0	0	0	0	0	0.0918578	0	0	0	0	0	0.0842586	0	0	0	0	0.0957915	0	0	0	0.159826	0	0	0.153235	0	0.105237	0.171345	0.0367718	0.183734	0.121337	0.00900037	0.054424	0.0128872	0.410501	0.224568	0.196862	0.135276	0.124486	0.0589737	0.152408	0.0752105	0.0322164
11520	-49.02258	-72.65215	23.62957	0.223417	0.121699	0.0657453	0.0962082	0.144624	0.299156	0.0491508	0.223417	0	0	0	0	0	0	0.121699	0	0	0	0	0	0.0657453	0	0	0	0	0.0962082	0	0	0	0.144624	0	0	0.299156	0	0.0491508	0.254488	0.043008	0.144427	0.143395	0.0475475	0.0808324	0.0255368	0.260766	0.137775	0.241255	0.133565	0.308471	0.0450806	0.0278073	0.0807529	0.0252933
11530	-52.13413	-75.7637	23.62957	0.066166	0.48038	0.100119	0.0397091	0.0774347	0.142197	0.0939952	0.066166	0	0	0	0	0	0	0.48038	0	0	0	0	0	0.100119	0	0	0	0	0.0397091	0	0	0	0.0774347	0	0	0.142197	0	0.0939952	0.357815	0.0462237	0.0457283	0.0725639	0.0668528	0.0926012	0.0809659	0.237249	0.00947486	0.292333	0.326947	0.125069	0.136995	0.00914012	0.0579446	0.0420961
11540	-52.10862	-75.73819	23.62957	0.0941256	0.345813	0.0706234	0.0649025	0.126563	0.229381	0.0685921	0.0941256	0	0	0	0	0	0	0.345813	0	0	0	0	0	0.0706234	0	0	0	0	0.0649025	0	0	0	0.126563	0	0	0.229381	0	0.0685921	0.545519	0.0177293	0.0950969	0.117995	0.0593701	0.0387298	0.0739147	0.051645	0.0178685	0.345805	0.24978	0.141146	0.0568599	0.0625696	0.0737699	0.0522006
11550	-50.58591	-74.21548	23.62957	0.19424	0.351634	0.121412	0.0308221	0.228881	0.0389596	0.0340503	0.19424	0	0	0	0	0	0	0.351634	0	0	0	0	0	0.121412	0	0	0	0	0.0308221	0	0	0	0.228881	0	0	0.0389596	0	0.0340503	0.149633	0.0326006	0.128877	0.238331	0.103665	0.0655174	0.040244	0.241133	0.0153446	0.0314529	0.0915988	0.0563793	0.386106	0.081924	0.261113	0.0760823
11560	-47.99635	-71.62592	23.62957	0.08527	0.435707	0.0559067	0.0982765	0.0548167	0.186673	0.0833502	0.08527	0	0	0	0	0	0	0.435707	0	0	0	0	0	0.0559067	0	0	0	0	0.0982765	0	0	0	0.0548167	0	0	0.186673	0	0.0833502	0.38839	0.0274889	0.0903489	0.161722	0.0220796	0.0479384	0.027308	0.234724	0.00183132	0.0451937	0.339248	0.0633406	0.392687	0.0407493	0.0827013	0.0342484
11570	-52.25542	-75.885	23.62957	0.106077	0.264754	0.136845	0.0164995	0.0757751	0.258045	0.142004	0.106077	0	0	0	0	0	0	0.264754	0	0	0	0	0	0.136845	0	0	0	0	0.0164995	0	0	0	0.0757751	0	0	0.258045	0	0.142004	0.145222	0.0471902	0.0991885	0.257834	0.16577	0.0983866	0.0468222	0.139587	0.0059475	0.0456598	0.342747	0.133907	0.299492	0.0124916	0.109285	0.0504708
11580	-56.60183	-80.23141	23.62957	0.130114	0.41865	0.0779856	0.0540816	0.223037	0.0891359	0.00699541	0.130114	0	0	0	0	0	0	0.41865	0	0	0	0	0	0.0779856	0	0	0	0	0.0540816	0	0	0	0.223037	0	0	0.0891359	0	0.00699541	0.250212	0.0731736	0.0519464	0.143575	0.0923095	0.164708	0.00902146	0.215054	0.247484	0.0531405	0.277195	0.0389918	0.014885	0.0955676	0.0924255	0.180311
11590	-48.04568	-71.67525	23.62957	0.102343	0.0828476	0.133363	0.119335	0.0385764	0.466218	0.0573159	0.102343	0	0	0	0	0	0	0.0828476	0	0	0	0	0	0.133363	0	0	0	0	0.119335	0	0	0	0.0385764	0	0	0.466218	0	0.0573159	0.167855	0.0490887	0.068768	0.096318	0.0229189	0.0845534	0.00605207	0.504446	0.00355251	0.411053	0.013369	0.0148454	0.187535	0.0976586	0.203336	0.0686502
11600	-48.99473	-72.6243	23.62957	0.121106	0.233679	0.266692	0.180549	0.0577829	0.111819	0.0283725	0.121106	0	0	0	0	0	0	0.233679	0	0	0	0	0	0.266692	0	0	0	0	0.180549	0	0	0	0.0577829	0	0	0.111819	0	0.0283725	0.173841	0.0275171	0.0917871	0.12735	0.0355085	0.0895284	0.00866103	0.445806	0.00761064	0.0922694	0.0251408	0.0234758	0.0773631	0.349972	0.277459	0.146709
11610	-51.25382	-74.88339	23.62957	0.200313	0.181864	0.196905	0.0442705	0.110829	0.185259	0.0805588	0.200313	0	0	0	0	0	0	0.181864	0	0	0	0	0	0.196905	0	0	0	0	0.0442705	0	0	0	0.110829	0	0	0.185259	0	0.0805588	0.266572	0.0422701	0.170285	0.0942453	0.0327373	0.142762	0.0193614	0.231767	0.0398728	0.0476826	0.00522507	0.379911	0.0160785	0.361862	0.0875104	0.0618569
11620	-50.00899	-73.63856	23.62957	0.344775	0.16482	0.0835503	0.0698056	0.0416628	0.145595	0.149792	0.344775	0	0	0	0	0	0	0.16482	0	0	0	0	0	0.0835503	0	0	0	0	0.0698056	0	0	0	0.0416628	0	0	0.145595	0	0.149792	0.140901	0.0365692	0.0757078	0.0755511	0.0398032	0.350163	0.0167501	0.264555	0.17581	0.00481667	0.391383	0.0838509	0.0584407	0.0523817	0.049278	0.18404
11630	-47.47386	-71.10343	23.62957	0.240007	0.259083	0.0937703	0.107134	0.0525311	0.147857	0.0996164	0.240007	0	0	0	0	0	0	0.259083	0	0	0	0	0	0.0937703	0	0	0	0	0.107134	0	0	0	0.0525311	0	0	0.147857	0	0.0996164	0.212729	0.0241597	0.0916474	0.120569	0.0188878	0.158519	0.0297442	0.343745	0.0299827	0.0167881	0.0755645	0.263053	0.142851	0.0381664	0.0540941	0.379501
11640	-51.80144	-75.43101	23.62957	0.223078	0.14734	0.0332397	0.245073	0.074362	0.0852722	0.191636	0.223078	0	0	0	0	0	0	0.14734	0	0	0	0	0	0.0332397	0	0	0	0	0.245073	0	0	0	0.074362	0	0	0.0852722	0	0.191636	0.255426	0.0104145	0.188302	0.241484	0.0213938	0.112951	0.00648123	0.163548	0.355131	0.00295469	0.0709954	0.355665	0.0831519	0.0460377	0.0772018	0.00886237
11650	-50.36958	-73.99915	23.62957	0.202844	0.1338	0.0287972	0.0764955	0.272036	0.0502749	0.235752	0.202844	0	0	0	0	0	0	0.1338	0	0	0	0	0	0.0287972	0	0	0	0	0.0764955	0	0	0	0.272036	0	0	0.0502749	0	0.235752	0.149278	0.0197393	0.246685	0.19544	0.0219707	0.147971	0.00918643	0.20973	0.484766	0.0629654	0.0969111	0.0550237	0.0989484	0.151337	0.0353809	0.014668
11660	-47.45322	-71.08279	23.62957	0.231734	0.0844509	0.0456817	0.103996	0.169436	0.295899	0.068802	0.231734	0	0	0	0	0	0	0.0844509	0	0	0	0	0	0.0456817	0	0	0	0	0.103996	0	0	0	0.169436	0	0	0.295899	0	0.068802	0.0864831	0.0219141	0.111205	0.193146	0.0195229	0.084256	0.00736556	0.476107	0.203177	0.0255043	0.0808112	0.195876	0.1539	0.0698171	0.151004	0.119909
11670	-48.65676	-72.28634	23.62957	0.298202	0.076764	0.0415236	0.0982839	0.341981	0.0868335	0.0564122	0.298202	0	0	0	0	0	0	0.076764	0	0	0	0	0	0.0415236	0	0	0	0	0.0982839	0	0	0	0.341981	0	0	0.0868335	0	0.0564122	0.0938164	0.0108645	0.0655988	0.197773	0.0100651	0.0914005	0.0140025	0.516479	0.0682976	0.126567	0.00518311	0.321691	0.0290109	0.144214	0.0677323	0.237305
11680	-49.44702	-73.07659	23.62957	0.305953	0.101088	0.0783876	0.261649	0.0582878	0.117873	0.0767614	0.305953	0	0	0	0	0	0	0.101088	0	0	0	0	0	0.0783876	0	0	0	0	0.261649	0	0	0	0.0582878	0	0	0.117873	0	0.0767614	0.114202	0.0152472	0.153383	0.200482	0.0128624	0.0402287	0.0158638	0.447732	0.188093	0.183723	0.00621138	0.269383	0.000692749	0.157785	0.118247	0.0758649
11690	-51.75544	-75.38501	23.62957	0.316979	0.127492	0.186913	0.032184	0.119803	0.0941578	0.122472	0.316979	0	0	0	0	0	0	0.127492	0	0	0	0	0	0.186913	0	0	0	0	0.032184	0	0	0	0.119803	0	0	0.0941578	0	0.122472	0.100783	0.0358823	0.135361	0.176926	0.0824135	0.163213	0.00555926	0.299861	0.110224	0.259502	0.0496437	0.159934	0.00514733	0.0965668	0.232548	0.0864351
