Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
6660	-64.63888	-71.52786	6.888981	0.112934	0.143748	0.0905056	0.142446	0.123176	0.0873686	0.529962	0.0847719	0.385266
6670	-64.75219	-69.1911	4.438914	0.137565	0.185157	0.279614	0.0811882	0.0885255	0.111334	0.211421	0.0801255	0.708454
6680	-64.53063	-71.29666	6.766029	0.164616	0.0388114	0.0590388	0.173256	0.115809	0.157841	0.447945	0.480663	0.0713923
6690	-63.26831	-73.18405	9.915741	0.0396143	0.0776166	0.0848356	0.0570401	0.124439	0.0903065	0.118036	0.105548	0.776416
6700	-63.68733	-69.36752	5.680189	0.180703	0.0245409	0.162626	0.182155	0.1343	0.106241	0.0531599	0.0766646	0.870175
6710	-63.07462	-69.56438	6.489758	0.0518936	0.0713947	0.34879	0.0215083	0.0656225	0.170821	0.0278294	0.138948	0.833223
6720	-61.71186	-70.34356	8.631702	0.243882	0.01594	0.0937471	0.0733	0.0732557	0.0697415	0.0123326	0.19695	0.790717
6730	-64.4331	-73.89508	9.461972	0.138526	0.0326341	0.0207403	0.151912	0.0491539	0.114816	0.334841	0.527899	0.13726
6740	-61.90282	-70.61784	8.715016	0.152525	0.00889117	0.0630558	0.130776	0.118464	0.0899244	0.0297541	0.529876	0.44037
6750	-61.73771	-70.45823	8.720529	0.164554	0.0654142	0.173432	0.0192297	0.0639876	0.076607	0.0383757	0.0213678	0.940256
6760	-62.54738	-71.51156	8.964171	0.174486	0.0411793	0.01696	0.134439	0.134413	0.0435289	0.460445	0.0480543	0.4915
6770	-66.92578	-70.34515	3.419365	0.286215	0.219558	0.0813353	0.160293	0.14532	0.0668984	0.336616	0.0349598	0.628424
6780	-62.8263	-69.83019	7.003891	0.192416	0.0721047	0.233105	0.00446037	0.108834	0.0806656	0.285018	0.0899388	0.625044
6790	-62.92325	-71.50911	8.585862	0.0790828	0.0105052	0.0890912	0.195895	0.0850412	0.113679	0.0463556	0.627285	0.326359
6800	-65.16726	-70.31496	5.147705	0.159508	0.0584105	0.0878847	0.230334	0.121475	0.172772	0.208969	0.13324	0.657791
6810	-63.64374	-71.40248	7.75874	0.0170238	0.147836	0.262248	0.0281231	0.039995	0.139916	0.0154281	0.511975	0.472596
6820	-65.06171	-73.24765	8.185938	0.115014	0.0337384	0.173802	0.0647573	0.0365269	0.17936	0.0679203	0.868455	0.0636249
6830	-61.6656	-71.14608	9.480483	0.210913	0.00578194	0.02584	0.0718411	0.157791	0.0342315	0.0338025	0.0877719	0.878426
6840	-65.95847	-70.76924	4.810769	0.1763	0.195319	0.164195	0.070805	0.16379	0.0851688	0.722596	0.163649	0.113756
6850	-62.25064	-70.28599	8.035347	0.178321	0.0192512	0.00629246	0.148079	0.149879	0.112637	0.0682182	0.524547	0.407235
6860	-65.5141	-69.57179	4.057689	0.376095	0.0515181	0.0608969	0.155158	0.183663	0.0845586	0.188697	0.262296	0.549006
6870	-60.77449	-70.37676	9.60227	0.292162	0.00669434	0.0116784	0.0312629	0.0899318	0.0655624	0.265061	0.192288	0.542651
6880	-64.89374	-70.50173	5.607994	0.237722	0.0889963	0.198559	0.0986697	0.0783103	0.0937075	0.48936	0.328705	0.181935
6890	-62.61504	-71.67876	9.06372	0.18814	0.0528344	0.0142533	0.144789	0.0777334	0.0598123	0.0507256	0.591542	0.357732
6900	-64.0346	-70.51513	6.480521	0.218945	0.074838	0.188219	0.0734526	0.0997514	0.0755157	0.0914261	0.649842	0.258732
6910	-67.85511	-72.93066	5.075552	0.101133	0.0106263	0.0979066	0.261214	0.08476	0.280138	0.42789	0.476069	0.0960412
6920	-66.30061	-70.43775	4.137137	0.0346988	0.321667	0.283161	0.0403139	0.0220901	0.204018	0.531081	0.331203	0.137716
6930	-65.08635	-72.24356	7.157212	0.0598667	0.177034	0.137448	0.0507625	0.161773	0.0932372	0.50105	0.245816	0.253134
6940	-67.74432	-71.44087	3.696555	0.189177	0.076434	0.376084	0.0320199	0.18462	0.0805579	0.129278	0.511687	0.359035
6950	-61.05696	-71.27106	10.21411	0.259109	0.00293605	0.0272518	0.0162079	0.0873854	0.0586511	0.526852	0.184778	0.28837
6960	-64.77351	-71.61004	6.836533	0.323629	0.088866	0.113996	0.0354526	0.0680893	0.0740672	0.195241	0.253254	0.551506
6970	-63.84556	-72.98707	9.141513	0.0447077	0.0235964	0.198995	0.0482537	0.0938531	0.122339	0.471563	0.479301	0.0491364
6980	-61.57648	-73.34758	11.7711	0.181989	0.0234882	0.0107974	0.0116328	0.0784776	0.0287323	0.445652	0.0338334	0.520515
6990	-62.32015	-71.0695	8.749353	0.183492	0.0413138	0.000190377	0.123203	0.141691	0.071179	0.737509	0.0677695	0.194722
7000	-66.23378	-69.53561	3.301836	0.141048	0.21834	0.398995	0.0374199	0.0242588	0.148347	0.0459386	0.295384	0.658677
7010	-64.12436	-70.18244	6.058084	0.0705849	0.107302	0.303382	0.00405408	0.0798485	0.197139	0.240172	0.0160716	0.743756
7020	-63.85281	-73.17091	9.318099	0.0502624	0.00259188	0.346552	0.0278015	0.0233494	0.0679835	0.168878	0.399932	0.43119
7030	-63.73166	-71.94052	8.208857	0.200164	0.0826342	0.138277	0.0544203	0.0701757	0.0558126	0.00910023	0.543518	0.447382
7040	-63.71852	-72.12929	8.410773	0.144922	0.012623	0.119445	0.0516459	0.0736198	0.184131	0.368426	0.077814	0.55376
7050	-62.28402	-69.98874	7.704719	0.316614	0.0270724	0.0010627	0.0750597	0.160388	0.058985	0.344738	0.127427	0.527836
7060	-64.77175	-71.07085	6.299103	0.288658	0.0249388	0.175292	0.042355	0.111636	0.101407	0.178074	0.691055	0.130871
7070	-61.47806	-70.19325	8.715186	0.188489	0.0157927	0.0598661	0.100017	0.0979652	0.101494	0.273307	0.0574015	0.669291
7080	-62.34758	-70.61479	8.267211	0.0565483	0.0295481	0.212721	0.059932	0.0694461	0.168926	0.200934	0.0655547	0.733511
7090	-67.67938	-73.90492	6.225548	0.0412914	0.367071	0.0952779	0.0252578	0.0443003	0.176589	0.289267	0.533641	0.177092
7100	-65.30597	-71.46408	6.158108	0.101824	0.00611834	0.0698673	0.270258	0.142348	0.164414	0.321909	0.362466	0.315625
7110	-65.12076	-71.5465	6.425741	0.146062	0.242394	0.141543	0.0303747	0.112306	0.0621375	0.101162	0.324161	0.574678
7120	-65.00589	-69.31824	4.312353	0.213636	0.0355711	0.115066	0.324444	0.107484	0.0966457	0.0671668	0.421097	0.511736
7130	-65.1695	-71.48252	6.313022	0.428856	0.0106917	0.0769089	0.0780455	0.121843	0.0269018	0.271445	0.393509	0.335046
7140	-62.39732	-72.2087	9.81138	0.151267	0.0254526	0.0629625	0.0747731	0.109331	0.0578692	0.527257	0.243553	0.22919
7150	-60.74194	-70.80977	10.06783	0.197613	0.0337349	0.00769237	0.0413624	0.134204	0.0478725	0.168831	0.132048	0.699122
7160	-61.95835	-70.01805	8.059691	0.0802421	0.0252425	0.202432	0.0812481	0.0821438	0.14133	0.0265686	0.250162	0.723269
7170	-64.70553	-71.36253	6.657001	0.0508556	0.0154793	0.163588	0.210614	0.104876	0.172113	0.142003	0.56318	0.294817
7180	-61.68823	-71.23327	9.545038	0.0631631	0.00964735	0.209428	0.0589328	0.0459293	0.114471	0.0298228	0.619513	0.350664
7190	-64.24102	-70.67677	6.435756	0.0946944	0.145381	0.237228	0.0582729	0.0396435	0.158849	0.465934	0.022786	0.51128
7200	-67.66138	-70.54198	2.880598	0.302027	0.0853886	0.354253	0.0374292	0.0194323	0.201377	0.00787999	0.210282	0.781838
7210	-61.44125	-70.25302	8.811768	0.119308	0.0195356	0.177559	0.0711701	0.0538163	0.115012	0.0918043	0.202334	0.705862
7220	-64.274	-73.27802	9.004024	0.134582	0.0599663	0.00255464	0.0288007	0.224187	0.0919358	0.11071	0.0120885	0.877201
7230	-63.35624	-70.56156	7.205319	0.230396	0.0839329	0.0658244	0.124838	0.112555	0.0589785	0.138727	0.346047	0.515226
7240	-69.74216	-77.88218	8.140011	0.0993095	0.227097	0.121361	0.00402339	0.14322	0.0116209	0.142531	0.486786	0.370683
7250	-62.83989	-69.75324	6.913357	0.244205	0.00711513	0.00267086	0.167844	0.187096	0.0894257	0.227404	0.326174	0.446422
7260	-63.25707	-71.21422	7.957151	0.121791	0.0147951	0.0215689	0.205208	0.11226	0.144683	0.0952173	0.409837	0.494946
7270	-67.9488	-74.60204	6.653235	0.0509302	0.0717006	0.157728	0.34252	0.0482485	0.0466796	0.264484	0.0562345	0.679281
7280	-70.36445	-74.79235	4.427896	0.0639362	0.0519429	0.318932	0.161582	0.217577	0.0702375	0.32067	0.188225	0.491104
7290	-63.0256	-70.67716	7.651563	0.318719	0.0085525	0.0689772	0.0145414	0.16192	0.0704461	0.124338	0.244401	0.631261
7300	-64.41507	-70.82805	6.41298	0.0606731	0.0204776	0.43804	0.0172678	0.111298	0.0880151	0.120789	0.00196259	0.877248
7310	-64.81688	-73.38006	8.563172	0.0658631	0.0313173	0.217021	0.149374	0.0227016	0.0887137	0.341533	0.304147	0.35432
7320	-64.59287	-69.96006	5.367186	0.347706	0.037854	0.259815	0.00900892	0.074708	0.0848794	0.45846	0.0022724	0.539268
7330	-63.91552	-70.45361	6.538089	0.256705	0.0213131	0.1677	0.13446	0.100381	0.0458581	0.200922	0.139155	0.659924
7340	-62.03456	-70.6081	8.573539	0.242218	0.0548316	0.0715037	0.0149189	0.116102	0.0746413	0.363546	0.0647736	0.571681
7350	-63.0115	-70.63279	7.621296	0.16399	0.0178179	0.105811	0.12364	0.123815	0.110346	0.439111	0.231795	0.329094
7360	-63.3477	-71.89543	8.547728	0.0519542	0.0268833	0.12542	0.142088	0.130812	0.0989875	0.236767	0.0404554	0.722777
7370	-70.98312	-70.10688	-0.876244	0.555804	0.0850972	0.0785558	0.249881	0.187578	0.123909	0.190275	0.429589	0.380136
7380	-63.29846	-69.9803	6.68185	0.241423	0.0129218	0.183053	0.104395	0.120909	0.0529645	0.204295	0.0283822	0.767323
7390	-63.1687	-71.12984	7.961138	0.121024	0.0140952	0.0976716	0.236404	0.0768976	0.0739153	0.00136695	0.0287024	0.969931
7400	-63.30301	-71.49326	8.190251	0.11122	0.0687446	0.107027	0.127845	0.0907564	0.0972826	0.411742	0.341986	0.246272
7410	-61.41292	-70.19758	8.78466	0.214562	0.0211397	0.00809525	0.143652	0.0900542	0.0809263	0.425353	0.0508566	0.52379
7420	-67.49253	-71.26123	3.768699	0.0999637	0.00520303	0.101735	0.412486	0.0895037	0.224607	0.438913	0.298749	0.262337
7430	-63.16665	-72.81594	9.64929	0.0898846	0.027623	0.0984557	0.0579796	0.132547	0.0872861	0.479612	0.277035	0.243352
7440	-64.53901	-69.61446	5.075454	0.191934	0.0469919	0.174136	0.202479	0.118007	0.102238	0.0173792	0.770608	0.212012
7450	-66.22963	-70.67233	4.442699	0.170146	0.0136197	0.0649866	0.318504	0.202147	0.113696	0.371809	0.622562	0.00562877
7460	-67.24331	-69.71423	2.470927	0.15101	0.295454	0.23739	0.13188	0.119083	0.0957242	0.349964	0.582238	0.0677984
7470	-65.40379	-71.42187	6.018079	0.111111	0.210224	0.130238	0.0407002	0.152452	0.120575	0.154257	0.419552	0.426191
7480	-63.92222	-71.24746	7.325237	0.0823338	0.0458535	0.313026	0.104085	0.0382657	0.0839938	0.372563	0.0633542	0.564082
7490	-63.00767	-72.38667	9.379	0.138723	0.0176831	0.120778	0.0357922	0.0735101	0.127501	0.405997	0.457609	0.136394
7500	-64.83118	-73.3027	8.47152	0.107939	0.0307213	0.120521	0.094865	0.148375	0.0794221	0.53166	0.46542	0.00291979
7510	-64.443	-72.31287	7.869877	0.199077	0.015201	0.0639021	0.209349	0.104612	0.0346916	0.597051	0.171516	0.231433
7520	-67.22688	-69.78592	2.55904	0.0897077	0.311669	0.429868	0.0529457	0.0347287	0.105033	0.269083	0.250357	0.480561
7530	-64.5181	-70.72745	6.209347	0.049683	0.011172	0.378765	0.0671683	0.0478087	0.196402	0.0683952	0.540299	0.391305
7540	-72.23823	-69.90459	-2.333641	0.276758	0.438104	0.312652	0.0583319	0.106918	0.197039	0.0829831	0.389142	0.527875
7550	-60.9755	-71.71335	10.73785	0.160456	0.00572996	0.078822	0.0162169	0.0927474	0.0584065	0.0976025	0.48215	0.420248
7560	-64.11719	-71.08326	6.96607	0.136339	0.014824	0.188601	0.144645	0.031267	0.178739	0.229447	0.185016	0.585536
7570	-65.10845	-71.13005	6.021596	0.206276	0.0596675	0.209104	0.106458	0.0415565	0.141975	0.12001	0.686024	0.193966
7580	-66.77185	-72.6381	5.866254	0.138633	0.0624919	0.020834	0.224927	0.25077	0.0789974	0.0301315	0.796056	0.173813
7590	-63.4115	-70.82171	7.410206	0.183358	0.0616514	0.0272058	0.118444	0.18296	0.0875849	0.289296	0.0725596	0.638144
7600	-66.18244	-70.33379	4.151349	0.0856305	0.218748	0.226448	0.0969596	0.164144	0.112956	0.331693	0.295787	0.37252
7610	-63.43925	-69.72866	6.289409	0.0404425	0.10992	0.344352	0.0329191	0.0604606	0.156918	0.201794	0.220352	0.577854
7620	-59.72746	-70.94018	11.21272	0.148804	0.00847787	0.0212882	0.0140753	0.110401	0.073824	0.0911228	0.0574713	0.851406
7630	-67.28668	-69.9388	2.652118	0.369186	0.0560605	0.224951	0.216722	0.0663381	0.0837329	0.150751	0.389971	0.459278
7640	-65.91484	-70.70261	4.787772	0.408736	0.00427951	0.0381595	0.269541	0.108169	0.0284126	0.473511	0.436612	0.0898776
7650	-65.53794	-70.41362	4.875676	0.1065	0.0462113	0.27452	0.178486	0.138726	0.106281	0.297847	0.0627806	0.639373
7660	-62.63051	-70.74574	8.115229	0.13901	0.0010819	0.210207	0.0911977	0.0621586	0.104831	0.68181	0.103336	0.214854
7670	-66.41956	-69.22589	2.806329	0.122786	0.291335	0.411766	0.00808043	0.0862521	0.0852411	0.0953376	0.0735539	0.831109
7680	-65.1035	-70.41621	5.312709	0.186212	0.219902	0.269796	0.000580442	0.0810244	0.0605302	0.0684441	0.0281413	0.903415
7690	-62.57401	-71.60613	9.032114	0.185827	0.0680015	0.105288	0.0381223	0.101861	0.040825	0.117652	0.0138012	0.868547
7700	-65.35041	-71.82072	6.470315	0.212465	0.121736	0.136567	0.00166681	0.155502	0.103547	0.642029	0.183001	0.17497
7710	-63.66989	-71.78647	8.116578	0.139966	0.0301772	0.290208	0.0319948	0.0591898	0.0568487	0.224965	0.460866	0.314169
7720	-62.71098	-73.1693	10.45832	0.142923	0.0657967	0.0716656	0.0281364	0.0503671	0.074391	0.0829355	0.240513	0.676552
7730	-68.37915	-70.03266	1.653509	0.288639	0.0157228	0.496322	0.0717455	0.00565013	0.213583	0.461293	0.0406577	0.498049
7740	-72.11242	-71.22253	-0.8898939	0.0629165	0.0535938	0.553348	0.354813	0.0313902	0.225785	0.10933	0.308676	0.581994
7750	-66.67218	-70.92223	4.250045	0.071031	0.274489	0.204809	0.174234	0.050916	0.122027	0.0955648	0.517406	0.387029
7760	-68.47623	-71.24486	2.768628	0.0642595	0.120592	0.182807	0.402893	0.0488955	0.188831	0.0104806	0.620594	0.368925
7770	-69.78465	-70.95517	1.170516	0.456102	0.023905	0.0538225	0.220165	0.188413	0.185371	0.68433	0.085433	0.230237
7780	-61.36829	-71.24293	9.874645	0.0319739	0.0306599	0.190663	0.0133267	0.0881245	0.122177	0.0465996	0.241054	0.712346
7790	-63.05537	-72.24578	9.190405	0.0509998	0.157421	0.169524	0.00767829	0.0522491	0.090217	0.129866	0.25419	0.615944
7800	-62.6915	-69.54041	6.848911	0.179822	0.0485966	0.214711	0.0553292	0.0930009	0.111716	0.256682	0.14617	0.597148
7810	-62.6883	-71.45181	8.763513	0.0968061	0.00522455	0.210896	0.0225063	0.116952	0.107625	0.118341	0.607867	0.273793
7820	-63.32065	-74.40086	11.08021	0.0650211	0.0810233	0.129765	0.00678924	0.0376383	0.0665411	0.210994	0.27617	0.512836
7830	-64.61356	-71.1424	6.528843	0.0578464	0.19638	0.297196	0.0119434	0.0932476	0.0704955	0.568261	0.123385	0.308355
7840	-64.54286	-72.07931	7.536453	0.0946181	0.157279	0.0757689	0.0892746	0.111736	0.123088	0.222503	0.244793	0.532704
7850	-64.01063	-71.41007	7.399439	0.139869	0.0526055	0.0012267	0.220775	0.165385	0.0821479	0.500451	0.377266	0.122283
7860	-62.10818	-71.39732	9.289142	0.178998	0.0608367	0.105038	0.0128012	0.080084	0.0829489	0.287311	0.270072	0.442616
7870	-64.52526	-72.84139	8.316129	0.0755314	0.0904644	0.243042	0.0541313	0.0695025	0.0607914	0.0882839	0.789604	0.122112
7880	-62.19921	-69.48985	7.290642	0.156697	0.000289294	0.143587	0.148051	0.108473	0.113047	0.0213541	0.173579	0.805067
7890	-63.62909	-73.3018	9.672711	0.0379697	0.00663538	0.0851057	0.197115	0.0860697	0.0791291	0.223685	0.0557018	0.720613
7900	-68.36069	-73.49411	5.133427	0.277032	0.0177568	0.203034	0.149643	0.174291	0.00969471	0.349454	0.112568	0.537978
7910	-62.40728	-70.84878	8.441499	0.180497	0.0873014	0.11108	0.00685787	0.121469	0.076883	0.0141409	0.311341	0.674519
7920	-62.28981	-71.37124	9.081433	0.137092	0.00773343	0.0306332	0.150537	0.0929809	0.117261	0.523152	0.0541173	0.42273
7930	-64.4434	-72.19129	7.747889	0.0847328	0.165803	0.172163	0.0145058	0.0412088	0.15754	0.497082	0.0561068	0.446811
7940	-63.85645	-70.84873	6.992278	0.112583	0.0631398	0.235111	0.011526	0.102363	0.167732	0.179116	0.343396	0.477488
7950	-64.24722	-70.31029	6.06307	0.118558	0.0297776	0.23663	0.163576	0.0548086	0.158586	0.329018	0.462518	0.208464
7960	-64.32356	-71.77477	7.451213	0.290165	0.0714376	0.0674398	0.0443597	0.080972	0.103764	0.548636	0.186343	0.265021
7970	-65.1371	-69.90801	4.770904	0.079252	0.201363	0.259539	0.081151	0.0938361	0.143418	0.641701	0.293366	0.0649327
7980	-66.23677	-71.08941	4.85264	0.118963	0.0775087	0.42779	0.102506	0.0308617	0.0948176	0.522392	0.0841217	0.393486
7990	-64.54003	-70.96783	6.427801	0.102633	0.185733	0.140166	0.0871102	0.0792971	0.139724	0.138467	0.21224	0.649294
8000	-62.99033	-70.55345	7.563121	0.229314	0.00342282	0.105997	0.174649	0.0641588	0.0722291	0.15676	0.226228	0.617012
8010	-63.86384	-69.64708	5.783242	0.163381	0.0482367	0.299036	0.0469789	0.115829	0.1094	0.467138	0.0104093	0.522452
8020	-62.11828	-70.02003	7.901755	0.212767	0.0181463	0.016806	0.156296	0.133742	0.0866914	0.18031	0.719847	0.0998427
8030	-65.10483	-71.63389	6.529063	0.259679	0.0358751	0.0206571	0.173891	0.212077	0.0249131	0.464174	0.107189	0.428636
8040	-63.58665	-71.71853	8.131887	0.122325	0.00500695	0.0538374	0.17586	0.0806878	0.169523	0.184372	0.205674	0.609954
8050	-64.017	-72.59428	8.577274	0.151545	0.0322585	0.0703281	0.0407294	0.179489	0.099587	0.016405	0.580281	0.403314
8060	-68.31354	-69.66344	1.349896	0.266031	0.0941683	0.527737	0.0188309	0.0775909	0.130007	0.782923	0.0684947	0.148583
8070	-62.44778	-70.53798	8.0902	0.251038	0.0102143	0.157676	0.0297847	0.0804755	0.0811689	0.0722397	0.57238	0.355381
8080	-66.08891	-73.04024	6.95133	0.0982851	0.165187	0.319453	0.0193631	0.0255452	0.0676833	0.278857	0.302929	0.418214
8090	-63.4379	-71.85345	8.415552	0.169859	0.03921	0.0393075	0.109221	0.126276	0.102154	0.780984	0.166628	0.0523875
8100	-65.01826	-71.68075	6.662485	0.117195	0.00421739	0.266829	0.0488659	0.136955	0.143052	0.479668	0.20148	0.318853
8110	-61.25	-71.26673	10.01673	0.0734063	0.00242919	0.121457	0.0897194	0.0911797	0.0881085	0.158406	0.159145	0.682449
8120	-63.12419	-74.58879	11.46459	0.0322204	0.031741	0.102806	0.00128539	0.0427448	0.147238	0.317699	0.181258	0.501043
8130	-65.25698	-71.49603	6.239052	0.015803	0.217042	0.264153	0.0761303	0.069636	0.106013	0.621153	0.223863	0.154983
8140	-61.93145	-71.72423	9.792787	0.0782269	0.0143093	0.140175	0.0624115	0.109609	0.0783152	0.179792	0.359908	0.4603
8150	-63.28804	-70.52251	7.234474	0.145231	0.0599516	0.135332	0.104028	0.126228	0.103574	0.137522	0.458545	0.403933
8160	-63.25082	-73.37216	10.12134	0.0550732	0.0584101	0.123547	0.00724844	0.102903	0.111297	0.239422	0.632782	0.127796
8170	-64.64191	-72.2882	7.646291	0.125179	0.184146	0.129403	0.0608116	0.0790669	0.0649442	0.740936	0.0145222	0.244542
8180	-63.20805	-74.88337	11.67532	0.101938	0.0531933	0.0408288	0.00419956	0.0527022	0.0894174	0.448464	0.246956	0.30458
8190	-62.80888	-70.60792	7.799044	0.161013	0.0037248	0.244606	0.0970499	0.0578067	0.067928	0.101108	0.324411	0.574481
8200	-62.1625	-73.55681	11.3943	0.174529	0.00633425	0.0469816	0.0361059	0.0459921	0.0533494	0.139272	0.308808	0.55192
8210	-77.12863	-76.72701	-0.4016149	0.541824	0.253017	0.0670556	0.0374531	0.174589	0.171396	0.666835	0.306874	0.0262914
8220	-62.12427	-71.77468	9.65041	0.0880085	0.000165721	0.246244	0.0217248	0.0485746	0.0889743	0.182302	0.662796	0.154902
8230	-60.52897	-70.94991	10.42094	0.171576	0.0344325	0.0473213	0.0119718	0.106298	0.0644764	0.098257	0.130613	0.77113
8240	-64.71224	-73.68756	8.975326	0.0122941	0.19923	0.177657	0.0110108	0.0406192	0.103361	0.125155	0.401653	0.473192
8250	-66.03091	-71.68519	5.654276	0.092881	0.164564	0.31389	0.086661	0.0170148	0.117493	0.245663	0.436059	0.318279
8260	-63.68107	-72.59603	8.914962	0.103386	0.100969	0.111531	0.0885436	0.0811373	0.0631186	0.122393	0.506976	0.370631
8270	-62.12169	-71.25037	9.128685	0.129345	0.0481265	0.116653	0.0205338	0.0977855	0.12026	0.323895	0.132041	0.544065
8280	-69.28517	-74.54468	5.259513	0.335789	0.0869564	0.154442	0.000675372	0.222738	0.0214213	0.394759	0.533693	0.0715474
8290	-67.55194	-72.22124	4.669303	0.15923	0.0388311	0.355253	8.08298e-05	0.166877	0.145885	0.165043	0.482989	0.351968
8300	-62.8721	-71.68286	8.810751	0.110606	0.0124377	0.0637968	0.193847	0.0968685	0.0789218	0.279652	0.268171	0.452177
8310	-64.33131	-73.83856	9.507243	0.00733123	0.0189037	0.218085	0.0820773	0.0670262	0.110975	0.797973	0.0726503	0.129377
8320	-62.75661	-71.12212	8.365518	0.0937532	0.0149768	0.1275	0.147075	0.123185	0.0832804	0.271692	0.0390219	0.689286
8330	-62.61651	-74.14107	11.52456	0.0658638	0.0145162	0.0231387	0.0574218	0.0875923	0.105019	0.296056	0.114901	0.589042
8340	-66.00576	-71.00471	4.998947	0.10228	0.129777	0.254197	0.20569	0.0547452	0.0948178	0.33478	0.419959	0.245262
8350	-67.39783	-72.37641	4.978574	0.0772659	0.446433	0.1584	0.0273379	0.00725484	0.126339	0.206678	0.585597	0.207726
8360	-67.1299	-69.61031	2.480404	0.099197	0.14696	0.501879	0.0628336	0.0124774	0.206485	0.314889	0.285379	0.399732
8370	-64.39076	-70.13696	5.746207	0.0514479	0.264025	0.233768	0.00478322	0.12059	0.111016	0.312408	0.0931929	0.594399
8380	-65.0444	-71.46288	6.41848	0.157388	0.0808647	0.0985805	0.123209	0.151706	0.123612	0.547267	0.388768	0.0639652
8390	-62.36506	-70.2425	7.877442	0.310716	0.015836	0.0154738	0.0733922	0.13272	0.0781277	0.650994	0.0360446	0.312962
8400	-64.74192	-70.95017	6.208249	0.206047	0.0500936	0.323886	0.0163595	0.0323183	0.122376	0.240723	0.549821	0.209457
8410	-64.65437	-70.52358	5.869212	0.105714	0.229223	0.284805	0.00072289	0.0699583	0.0860093	0.885555	0.107767	0.00667749
8420	-65.34527	-70.10527	4.760007	0.110518	0.0796485	0.355675	0.0266058	0.102699	0.184227	0.222096	0.214867	0.563037
8430	-64.84318	-69.98505	5.14187	0.103447	0.272631	0.215332	0.0142007	0.0878415	0.137368	0.525265	0.054374	0.420361
8440	-61.85905	-70.75935	8.9003	0.183184	0.035714	0.0610508	0.0563577	0.137867	0.0756089	0.161807	0.243408	0.594786
