Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]
2942	0	-41.11846	-41.65529	0.5368292	0.163053	0.186185
2943	1	-41.17388	-42.12781	0.9539289	0.079108	0.238695
2944	0	-41.13554	-44.79579	3.660252	0.0122483	0.101597
2945	1	-40.09501	-42.18677	2.09176	0.0527883	0.179264
2946	0	-40.04821	-42.78393	2.735723	0.0531331	0.130388
2947	1	-40.9875	-41.56421	0.576719	0.148204	0.198027
2948	0	-41.88118	-42.37522	0.4940463	0.0863043	0.266157
2949	1	-39.98892	-42.53869	2.549774	0.0379666	0.159568
2950	0	-40.5426	-41.76474	1.222137	0.0903452	0.207245
2951	1	-40.07843	-42.57146	2.493022	0.0667718	0.13504
2952	0	-40.52937	-43.85947	3.330095	0.0313252	0.107402
2953	1	-40.95516	-41.61526	0.6601044	0.149663	0.190284
2954	0	-41.5559	-41.96219	0.4062969	0.195491	0.163584
2955	1	-40.41383	-43.55492	3.141093	0.0421656	0.110805
2956	0	-43.64999	-47.40131	3.751321	0.0452857	0.061696
2957	1	-41.83873	-44.50172	2.662993	0.005562	0.18344
2958	0	-40.88152	-41.56548	0.683962	0.138867	0.199282
2959	1	-41.20441	-43.32539	2.120975	0.116862	0.112988
2960	0	-42.24499	-41.73677	-0.5082168	0.153725	0.274271
2961	1	-41.85175	-42.02307	0.1713245	0.110627	0.266156
2962	0	-43.33242	-45.62349	2.291072	0.181692	0.0353389
2963	1	-40.31115	-42.04753	1.736374	0.0629848	0.195851
2964	0	-40.81337	-44.0522	3.238831	0.0457811	0.0998237
2965	1	-40.29073	-42.70178	2.411048	0.0306578	0.177332
2966	0	-40.0257	-42.00423	1.978522	0.0708775	0.169709
2967	1	-41.24003	-41.95994	0.7199054	0.0934634	0.241977
2968	0	-39.95646	-42.56977	2.613311	0.0385353	0.154211
2969	1	-41.22258	-43.80439	2.581805	0.0922912	0.102829
2970	0	-40.39637	-42.5275	2.131126	0.0945517	0.134534
2971	1	-40.83154	-41.73255	0.9010126	0.100392	0.2214
2972	0	-39.96078	-42.27411	2.313331	0.0504615	0.164892
2973	1	-40.10236	-42.27621	2.173844	0.0801653	0.145701
2974	0	-41.78324	-42.01886	0.2356185	0.108352	0.263586
2975	1	-40.01755	-42.38062	2.363071	0.068603	0.143002
2976	0	-40.02317	-42.94979	2.926613	0.0373063	0.131828
2977	1	-43.03606	-41.86625	-1.16981	0.176161	0.301695
2978	0	-40.97461	-42.00743	1.03282	0.152571	0.159287
2979	1	-40.7995	-42.91307	2.11357	0.107369	0.123039
2980	0	-41.42636	-41.72936	0.3029971	0.120584	0.246276
2981	1	-39.99854	-42.16382	2.165284	0.0558456	0.170666
2982	0	-40.97364	-42.35197	1.378325	0.143195	0.142625
2983	1	-42.46109	-41.78655	-0.6745377	0.249804	0.190726
2984	0	-41.18528	-42.10646	0.9211784	0.165937	0.154334
2985	1	-43.0265	-42.87148	-0.1550224	0.0959774	0.305401
2986	0	-43.41686	-42.06729	-1.34956	0.297626	0.193777
2987	1	-40.61045	-41.99027	1.379824	0.126684	0.159022
2988	0	-42.43075	-42.81447	0.3837166	0.0782698	0.282507
2989	1	-41.8471	-43.70771	1.860606	0.0216267	0.227846
2990	0	-40.44591	-43.39801	2.952093	0.0552022	0.112012
2991	1	-40.23859	-43.30379	3.065207	0.0410267	0.117663
2992	0	-41.49718	-41.53036	0.03317666	0.149146	0.238049
2993	1	-40.41094	-41.72645	1.315517	0.0941796	0.196373
2994	0	-40.18292	-41.8852	1.702288	0.0925199	0.168884
2995	1	-40.01746	-42.93653	2.919073	0.0320763	0.137627
2996	0	-42.17601	-43.78035	1.604341	0.184481	0.0843051
2997	1	-40.03604	-42.19543	2.159388	0.0528236	0.174132
2998	0	-40.07188	-42.59298	2.521099	0.0345341	0.165162
2999	1	-40.69697	-43.45213	2.755164	0.014099	0.167957
3000	0	-41.20522	-44.04622	2.840992	0.0772065	0.0983809
3001	1	-43.22083	-42.39222	-0.8286137	0.292801	0.159341
3002	0	-45.73438	-44.61037	-1.124013	0.375615	0.09879
3003	1	-41.44823	-41.77587	0.3276389	0.116781	0.248222
3004	0	-40.47669	-41.67105	1.194365	0.104723	0.194961
3005	1	-41.5438	-42.09129	0.5474832	0.193134	0.155301
3006	0	-40.55981	-42.30715	1.747335	0.114677	0.143332
3007	1	-40.57533	-43.46358	2.888257	0.0139363	0.158089
3008	0	-40.53536	-42.40988	1.874522	0.0460941	0.20233
3009	1	-41.26042	-41.49972	0.2393008	0.149807	0.221853
3010	0	-40.38579	-42.05515	1.669359	0.108826	0.15506
3011	1	-42.37715	-41.73089	-0.6462576	0.243906	0.194493
3012	0	-40.99318	-41.53817	0.5449882	0.14414	0.204483
3013	1	-40.99669	-42.17631	1.179625	0.0705599	0.230234
3014	0	-40.06396	-42.12317	2.059212	0.080314	0.154191
3015	1	-40.50563	-43.02373	2.518105	0.0223179	0.177603
3016	0	-42.27439	-43.00895	0.7345567	0.23127	0.103066
3017	1	-41.71309	-42.89757	1.184484	0.182046	0.118382
3018	0	-40.49798	-42.63512	2.137136	0.0976861	0.130946
3019	1	-40.21811	-43.35529	3.137183	0.0218271	0.131438
3020	0	-42.21987	-46.1687	3.948827	0.01181	0.0802869
3021	1	-40.62643	-42.28948	1.663054	0.0542805	0.210081
3022	0	-44.81109	-43.50054	-1.310557	0.353691	0.134772
3023	1	-42.9736	-42.80988	-0.1637254	0.0978929	0.304141
3024	0	-40.52253	-41.9017	1.379171	0.121416	0.16434
3025	1	-42.18457	-43.03221	0.847638	0.22294	0.102873
3026	0	-40.5247	-42.4988	1.974098	0.0416492	0.19927
3027	1	-43.54874	-43.78817	0.239425	0.292861	0.0787902
3028	0	-40.0961	-42.33136	2.235259	0.0450257	0.176212
3029	1	-41.18559	-44.84343	3.657831	0.0102521	0.103775
3030	0	-41.67316	-42.2207	0.5475375	0.0893938	0.259037
3031	1	-42.74541	-41.71277	-1.032633	0.179942	0.287575
3032	0	-41.66334	-42.91973	1.256395	0.17623	0.118778
3033	1	-40.62276	-41.93296	1.310198	0.128456	0.162497
3034	0	-43.66365	-47.53871	3.875054	0.000826798	0.0968299
3035	1	-44.22306	-43.63118	-0.5918835	0.328313	0.105989
3036	0	-42.2847	-41.45807	-0.8266312	0.207614	0.244379
3037	1	-40.58839	-42.73721	2.148814	0.0999324	0.12782
3038	0	-43.17303	-41.67427	-1.498759	0.273944	0.228702
3039	1	-40.62297	-42.851	2.228026	0.0289066	0.192876
3040	0	-40.31367	-42.71579	2.402121	0.0801654	0.128497
3041	1	-41.26572	-41.78178	0.5160575	0.175243	0.17556
3042	0	-41.58431	-41.5223	-0.06201117	0.187377	0.206991
3043	1	-41.25819	-41.59959	0.3413954	0.170761	0.193205
3044	0	-40.97007	-42.25267	1.282601	0.146137	0.146896
3045	1	-41.81181	-42.11838	0.3065708	0.212647	0.153944
3046	0	-40.3094	-42.02583	1.71643	0.103462	0.156876
3047	1	-40.30849	-41.76501	1.456522	0.100783	0.179143
3048	0	-40.863	-42.0276	1.164603	0.0766961	0.22523
3049	1	-43.34078	-41.56202	-1.778763	0.261793	0.261956
3050	0	-40.09587	-42.02933	1.933461	0.0845889	0.159393
3051	1	-40.65004	-42.99281	2.342762	0.0926481	0.120488
3052	0	-41.03976	-43.75894	2.719174	0.0812711	0.103497
3053	1	-40.22975	-42.05966	1.829908	0.0964251	0.155361
3054	0	-43.04039	-42.35257	-0.6878174	0.284472	0.157059
3055	1	-39.9602	-42.48561	2.525405	0.0408841	0.158487
3056	0	-42.42472	-41.71854	-0.7061842	0.24586	0.197055
3057	1	-40.11265	-42.09768	1.985025	0.0583868	0.181709
3058	0	-41.23077	-43.61231	2.381543	0.103507	0.106706
3059	1	-40.34884	-41.78172	1.432879	0.0866627	0.195045
3060	0	-39.94602	-42.5561	2.61007	0.0396254	0.153365
3061	1	-41.96374	-41.45405	-0.5096838	0.192417	0.23569
3062	0	-39.92603	-42.25701	2.330984	0.0582241	0.155799
3063	1	-40.15847	-41.86462	1.70615	0.0801573	0.180956
3064	0	-40.09455	-42.06501	1.970452	0.0608497	0.180345
3065	1	-40.29458	-42.05817	1.76359	0.0620503	0.194734
3066	0	-40.4723	-43.17128	2.698979	0.0701168	0.116173
3067	1	-39.97969	-42.29201	2.312319	0.0486552	0.166775
3068	0	-43.2148	-41.62124	-1.593561	0.270479	0.239312
3069	1	-40.1932	-41.83846	1.645265	0.082381	0.183321
3070	0	-42.87601	-41.51206	-1.363951	0.244977	0.24751
3071	1	-39.96965	-42.46625	2.496599	0.0599104	0.141632
3072	0	-40.38511	-41.9842	1.599087	0.110031	0.159151
3073	1	-40.90178	-44.47769	3.575904	0.0190464	0.101155
3074	0	-41.86737	-42.66524	0.7978693	0.205615	0.123949
3075	1	-40.77846	-44.01093	3.232475	0.0454569	0.100627
3076	0	-40.01296	-42.04244	2.029476	0.0736557	0.16309
3077	1	-40.44871	-41.87186	1.423145	0.115971	0.16647
3078	0	-42.79371	-41.50674	-1.28697	0.242175	0.24451
3079	1	-40.30713	-41.7884	1.481267	0.102396	0.175665
3080	0	-42.13532	-41.95305	-0.1822695	0.12778	0.275651
3081	1	-43.32041	-45.5098	2.189389	0.190092	0.0346023
3082	0	-40.42733	-42.84944	2.422112	0.0827897	0.124366
3083	1	-40.38764	-41.81274	1.425102	0.110729	0.171565
3084	0	-43.62756	-41.66906	-1.958503	0.28485	0.252445
3085	1	-42.34148	-41.89897	-0.4425174	0.245826	0.177218
3086	0	-43.31676	-43.11962	-0.1971399	0.293419	0.111133
3087	1	-40.19407	-42.22077	2.026699	0.0896534	0.147302
3088	0	-39.91957	-42.41359	2.494022	0.0540877	0.147649
3089	1	-41.58882	-42.18987	0.6010492	0.0885902	0.255807
3090	0	-39.96758	-42.11602	2.148445	0.0661331	0.161647
3091	1	-41.48521	-41.83645	0.351239	0.11252	0.250705
3092	0	-41.81379	-42.31462	0.5008275	0.209931	0.142019
3093	1	-41.00379	-44.3398	3.33601	0.043033	0.095248
3094	0	-39.99682	-42.84357	2.846749	0.0324784	0.142675
3095	1	-40.52597	-43.43866	2.912694	0.059586	0.110598
3096	0	-40.0193	-42.03187	2.012564	0.0744235	0.163597
3097	1	-40.18702	-43.05852	2.871504	0.0516691	0.121619
3098	0	-40.78187	-42.39315	1.61128	0.0522162	0.216047
3099	1	-43.35602	-43.67401	0.3179854	0.0627498	0.302981
3100	0	-40.19789	-41.86666	1.668771	0.0779294	0.186001
3101	1	-40.41756	-43.66349	3.245924	0.0159585	0.129112
3102	0	-41.6965	-45.16712	3.470615	0.00344073	0.124696
3103	1	-41.31935	-42.41276	1.093412	0.167447	0.139845
3104	0	-40.23079	-41.8292	1.598407	0.0820648	0.187168
3105	1	-40.62051	-41.63191	1.011403	0.110163	0.203309
3106	0	-41.32622	-42.62196	1.295739	0.0543473	0.237696
3107	1	-40.40599	-41.71168	1.305686	0.107571	0.183723
3108	0	-40.24654	-41.80344	1.556892	0.0959455	0.176416
3109	1	-41.93733	-42.29404	0.3567067	0.219691	0.143121
3110	0	-40.09399	-42.70817	2.614174	0.0308061	0.161875
3111	1	-40.41323	-43.73739	3.324157	0.0253404	0.113834
3112	0	-39.95664	-42.72092	2.764281	0.0367794	0.144589
3113	1	-41.15173	-44.29949	3.147762	0.0578789	0.0945891
3114	0	-43.1994	-45.4196	2.220199	0.184243	0.0381296
3115	1	-41.03761	-43.85941	2.821806	0.075407	0.101626
3116	0	-40.09596	-41.99495	1.898991	0.0845538	0.162026
3117	1	-43.84438	-43.61564	-0.2287356	0.0819459	0.324987
3118	0	-40.37558	-41.94944	1.573859	0.109736	0.161347
3119	1	-40.33139	-41.98541	1.654011	0.0676666	0.197376
3120	0	-41.02884	-41.53984	0.5110044	0.148149	0.203035
3121	1	-41.17371	-41.59832	0.4246083	0.164741	0.192954
3122	0	-41.22567	-43.30421	2.078537	0.119569	0.113479
3123	1	-41.971	-41.88728	-0.08371283	0.223798	0.172206
3124	0	-41.34488	-42.90016	1.555276	0.0413532	0.23113
3125	1	-47.02818	-49.84661	2.818435	0.172961	0.00432654
3126	0	-40.57599	-43.45522	2.879229	0.0627241	0.109982
3127	1	-48.30957	-50.35968	2.050109	0.233994	0.00119726
3128	0	-42.73625	-44.60684	1.870586	0.196994	0.0517271
3129	1	-44.04993	-46.30223	2.252298	0.198096	0.0218572
3130	0	-40.4845	-43.62224	3.137744	0.0445362	0.108687
3131	1	-40.34352	-43.10178	2.758264	0.0201816	0.16164
3132	0	-39.91368	-42.4531	2.539418	0.0504805	0.147835
3133	1	-41.12602	-42.44985	1.323824	0.0580138	0.231913
3134	0	-42.60412	-42.68977	0.08564758	0.0919336	0.291307
3135	1	-40.53349	-42.10332	1.569826	0.118699	0.152688
3136	0	-40.37927	-42.93688	2.557602	0.0748202	0.122125
3137	1	-42.40197	-42.15918	-0.2427907	0.121478	0.286515
3138	0	-42.82472	-41.86613	-0.9585927	0.166251	0.295687
3139	1	-40.78287	-41.71091	0.92804	0.140098	0.179657
3140	0	-40.69726	-43.1026	2.405342	0.0907548	0.117665
3141	1	-40.38541	-41.7938	1.408395	0.0852694	0.198284
3142	0	-40.01959	-42.93512	2.915532	0.0314984	0.138471
3143	1	-40.71155	-43.36498	2.653432	0.078271	0.111452
3144	0	-41.27879	-41.91202	0.6332287	0.098612	0.24336
3145	1	-40.82733	-41.88451	1.057185	0.0864854	0.223536
3146	0	-42.67603	-43.2398	0.5637701	0.0630643	0.284143
3147	1	-41.37136	-44.42881	3.05745	0.0669199	0.0923544
3148	0	-39.9734	-42.81149	2.838083	0.0368759	0.138931
3149	1	-40.05292	-42.80447	2.751542	0.0294411	0.152888
3150	0	-42.82052	-43.61452	0.7940008	0.0492785	0.280578
3151	1	-41.64182	-41.67578	0.03395563	0.134786	0.25235
3152	0	-42.45456	-41.46538	-0.9891821	0.214897	0.249346
3153	1	-39.97421	-42.26726	2.293053	0.0502287	0.166653
3154	0	-40.30166	-42.45532	2.153657	0.0404248	0.186963
3155	1	-40.48256	-41.90501	1.422452	0.118382	0.164112
3156	0	-40.29921	-41.86477	1.565557	0.103651	0.168058
3157	1	-40.26075	-42.45626	2.195508	0.0399834	0.18425
3158	0	-40.68438	-43.07413	2.389748	0.0912138	0.118381
3159	1	-40.43796	-43.68944	3.251485	0.0346279	0.110023
3160	0	-39.91214	-42.40684	2.494705	0.051741	0.149944
3161	1	-40.24468	-41.7913	1.546618	0.0937745	0.179362
3162	0	-39.95138	-42.72909	2.777712	0.0398121	0.140544
3163	1	-40.06217	-42.72306	2.660888	0.057914	0.131247
3164	0	-40.14956	-41.87507	1.725512	0.0789412	0.180713
3165	1	-41.16124	-41.95468	0.793438	0.166902	0.162997
3166	0	-40.68315	-43.84962	3.166468	0.0105147	0.140544
3167	1	-42.19425	-41.55651	-0.6377389	0.175101	0.262657
3168	0	-43.26024	-46.65739	3.397149	0.0665214	0.067152
3169	1	-41.21568	-42.16648	0.9507942	0.0778228	0.240217
3170	0	-40.15776	-43.04758	2.889821	0.0493369	0.122571
3171	1	-41.95772	-41.45741	-0.5003058	0.197285	0.230115
3172	0	-42.27282	-42.38749	0.1146645	0.242165	0.138888
3173	1	-40.92246	-42.17774	1.255274	0.144838	0.150254
3174	0	-40.98421	-41.55491	0.5706954	0.146708	0.199977
3175	1	-41.00666	-41.94202	0.9353679	0.0872873	0.231915
3176	0	-45.18723	-48.22693	3.039704	0.14219	0.0184214
3177	1	-40.65076	-42.90146	2.250696	0.0275361	0.192538
3178	0	-42.34382	-41.48405	-0.8597734	0.223413	0.231078
3179	1	-40.27391	-42.12898	1.855069	0.0985154	0.151375
3180	0	-40.65885	-43.60192	2.94307	0.0609149	0.10698
3181	1	-40.94532	-41.91823	0.97291	0.151832	0.164541
3182	0	-40.13949	-41.88456	1.745066	0.0780703	0.18011
3183	1	-40.26754	-42.22299	1.955457	0.0516272	0.190697
3184	0	-42.34929	-42.38477	0.03548406	0.102683	0.284337
3185	1	-41.10752	-43.47224	2.36472	0.016741	0.19474
3186	0	-41.95161	-42.01703	0.06542059	0.222947	0.161817
3187	1	-42.85449	-41.86962	-0.9848696	0.167266	0.296652
3188	0	-42.30193	-41.46773	-0.8342014	0.217244	0.235319
3189	1	-40.29139	-42.40219	2.110796	0.0913733	0.139244
3190	0	-41.16251	-42.80105	1.638541	0.139437	0.126772
3191	1	-41.37776	-41.49288	0.1151233	0.16814	0.212879
3192	0	-43.0329	-43.08344	0.05054087	0.279241	0.106645
3193	1	-40.10783	-43.14779	3.039963	0.0265717	0.13402
3194	0	-40.06404	-42.2971	2.233051	0.0759977	0.145406
3195	1	-40.04574	-42.023	1.97726	0.0785621	0.162119
3196	0	-39.98531	-42.38663	2.401313	0.0648921	0.143831
3197	1	-42.86205	-41.52663	-1.335417	0.248235	0.242102
3198	0	-41.11219	-42.94374	1.831548	0.12899	0.122672
3199	1	-39.95745	-42.51717	2.559722	0.0560527	0.140732
3200	0	-42.05001	-41.55283	-0.4971753	0.217867	0.209297
3201	1	-40.14344	-42.38638	2.242945	0.0800101	0.140648
3202	0	-42.23103	-42.21449	-0.01654677	0.240623	0.150319
3203	1	-40.04726	-42.03165	1.984396	0.0647499	0.175394
3204	0	-40.31778	-42.35941	2.041626	0.0451061	0.190724
3205	1	-40.59943	-42.56046	1.961035	0.108197	0.133707
3206	0	-42.68647	-44.88952	2.20305	0.158565	0.0650996
3207	1	-40.03315	-42.94265	2.909498	0.0297351	0.140689
3208	0	-40.91508	-43.97872	3.063637	0.0589056	0.0999025
3209	1	-41.06591	-41.51961	0.4536999	0.144563	0.210939
3210	0	-40.91517	-41.54564	0.6304639	0.133603	0.208577
3211	1	-40.82952	-42.99088	2.161359	0.105891	0.120916
3212	0	-41.56105	-42.7981	1.237049	0.172449	0.124017
3213	1	-40.93242	-41.54714	0.614727	0.131504	0.211863
3214	0	-44.75008	-47.80218	3.052109	0.132096	0.0275807
3215	1	-40.75942	-42.04121	1.281786	0.136431	0.156664
3216	0	-41.82369	-42.41827	0.5945826	0.208556	0.136329
3217	1	-41.31324	-42.80282	1.489581	0.045034	0.232401
3218	0	-40.22336	-43.39253	3.169168	0.0230153	0.12784
3219	1	-40.1043	-42.01337	1.909063	0.0855166	0.160304
3220	0	-40.21322	-42.54249	2.329273	0.0796871	0.134465
3221	1	-41.05195	-44.49856	3.446613	0.036095	0.0938506
3222	0	-42.19809	-42.11193	-0.08616696	0.238797	0.157391
3223	1	-40.23956	-41.84997	1.610405	0.0791839	0.189145
3224	0	-42.29539	-43.78804	1.492654	0.200617	0.076586
3225	1	-41.20454	-43.77428	2.569739	0.0113775	0.184652
3226	0	-40.66666	-43.91265	3.245987	0.0419493	0.103116
3227	1	-42.25718	-41.75884	-0.498345	0.151845	0.275407
3228	0	-41.15448	-44.59072	3.436249	0.0388241	0.0919026
3229	1	-40.86805	-43.74025	2.872207	0.0693467	0.103888
3230	0	-44.47276	-41.76592	-2.706845	0.275967	0.317725
3231	1	-40.39351	-42.23137	1.837864	0.0529515	0.198235
3232	0	-41.5823	-44.45046	2.868153	0.0815026	0.0920378
3233	1	-40.06475	-42.09519	2.030437	0.0590311	0.177643
3234	0	-40.17145	-43.11167	2.940216	0.0223336	0.145776
3235	1	-40.22203	-42.20643	1.984404	0.0923394	0.147804
3236	0	-41.27921	-43.72518	2.44597	0.100899	0.104459
3237	1	-42.67227	-46.17656	3.504297	0.0537882	0.0718101
3238	0	-40.40184	-41.70454	1.3027	0.105579	0.185939
3239	1	-41.55554	-41.59065	0.03511281	0.190459	0.196589
3240	0	-43.2852	-41.55295	-1.73225	0.241265	0.278979
3241	1	-40.16047	-41.85098	1.690512	0.0842637	0.178028
3242	0	-41.3489	-41.76148	0.4125802	0.180939	0.177663
3243	1	-43.0566	-45.46925	2.412655	0.155374	0.0524941
3244	0	-40.02839	-42.81017	2.781781	0.0302778	0.149772
3245	1	-39.94303	-42.23118	2.288148	0.0631026	0.154149
3246	0	-40.50926	-43.87957	3.37031	0.0168246	0.118871
3247	1	-39.95652	-42.61506	2.658535	0.0375064	0.151832
3248	0	-40.756	-42.63417	1.878173	0.116542	0.131607
3249	1	-42.88709	-42.49553	-0.3915607	0.276933	0.142271
3250	0	-40.2442	-42.1738	1.929605	0.0950151	0.149258
3251	1	-41.28712	-44.24464	2.957514	0.0716625	0.0951434
3252	0	-42.74772	-41.67459	-1.073132	0.258519	0.212051
3253	1	-42.6207	-41.48652	-1.13417	0.214543	0.260627
3254	0	-40.52157	-41.91084	1.389273	0.0767071	0.208287
3255	1	-39.99328	-42.35246	2.359182	0.0669934	0.144905
3256	0	-42.03023	-42.02579	-0.004434207	0.228124	0.161906
3257	1	-42.18635	-44.71652	2.530175	0.11165	0.0873619
3258	0	-40.82069	-41.70763	0.8869456	0.142826	0.180025
3259	1	-41.62875	-41.65811	0.0293605	0.136304	0.251178
3260	0	-40.96126	-41.58238	0.6211163	0.12322	0.219666
3261	1	-42.10029	-42.84063	0.7403334	0.221121	0.11278
3262	0	-40.0729	-42.05558	1.982676	0.0820108	0.158262
3263	1	-40.67557	-43.28778	2.612215	0.0796519	0.113177
3264	0	-40.76093	-42.1522	1.391279	0.133864	0.150979
3265	1	-43.53862	-41.5817	-1.956915	0.26461	0.272565
3266	0	-41.5792	-41.46699	-0.1122095	0.172152	0.226
3267	1	-40.37372	-43.58642	3.212697	0.0167745	0.1308
3268	0	-40.51249	-43.90259	3.390096	0.022877	0.111328
3269	1	-40.77714	-41.96364	1.186506	0.139145	0.16113
3270	0	-41.03792	-41.70963	0.6717099	0.158517	0.180555
3271	1	-40.84727	-41.66987	0.8226042	0.107803	0.219898
3272	0	-40.90213	-42.81732	1.915193	0.0349628	0.210396
3273	1	-41.52575	-41.54236	0.01661634	0.148116	0.240327
3274	0	-39.9137	-42.42474	2.511046	0.0478001	0.152653
3275	1	-40.70154	-42.26885	1.56731	0.126161	0.145415
3276	0	-40.41716	-41.71747	1.300304	0.109603	0.182096
3277	1	-40.71861	-41.75285	1.034241	0.0953454	0.216405
3278	0	-43.99655	-42.07591	-1.920648	0.200392	0.33405
3279	1	-40.02376	-42.12219	2.098426	0.0759202	0.15563
3280	0	-42.1969	-41.91489	-0.2820137	0.237834	0.173114
3281	1	-41.28184	-41.51737	0.2355272	0.14462	0.227325
3282	0	-41.30688	-41.6598	0.3529212	0.123714	0.239383
3283	1	-42.11468	-43.68093	1.566246	0.18302	0.0886373
3284	0	-40.61492	-41.62085	1.005929	0.118852	0.195033
3285	1	-41.77954	-42.66635	0.886809	0.065375	0.257487
3286	0	-40.06317	-42.26997	2.206796	0.0482933	0.175089
3287	1	-40.79541	-41.84891	1.053495	0.088545	0.221755
3288	0	-40.15169	-43.17479	3.023101	0.0231933	0.13867
3289	1	-41.49456	-41.48866	-0.00590279	0.158641	0.231499
3290	0	-40.91372	-41.74142	0.8277033	0.150047	0.177269
3291	1	-40.2144	-43.30822	3.093821	0.0376044	0.118929
3292	0	-40.29533	-43.18387	2.88854	0.0545253	0.117479
3293	1	-40.79842	-43.69954	2.901118	0.0663014	0.104755
3294	0	-44.80506	-46.55318	1.748118	0.241883	0.0160672
3295	1	-42.87787	-42.05915	-0.818716	0.149993	0.301404
3296	0	-40.05423	-42.08082	2.026596	0.0603119	0.176651
3297	1	-42.4626	-41.61236	-0.8502436	0.179566	0.274207
3298	0	-40.39034	-42.60886	2.218521	0.0349593	0.18754
3299	1	-39.91126	-42.42289	2.511626	0.0491295	0.15128
3300	0	-42.56201	-44.13143	1.569423	0.0223772	0.24904
3301	1	-40.24223	-41.83864	1.596402	0.0805218	0.188862
3302	0	-40.30134	-43.42725	3.125912	0.0391726	0.114942
3303	1	-41.99187	-45.65484	3.662967	0.0351762	0.0784641
3304	0	-44.01326	-42.03858	-1.974677	0.205209	0.333304
3305	1	-42.05419	-43.24494	1.190758	0.201605	0.0983501
3306	0	-41.15161	-41.51445	0.362843	0.143104	0.219246
3307	1	-41.27903	-41.6048	0.325768	0.17246	0.192684
3308	0	-40.22107	-42.47297	2.251896	0.0389596	0.181024
3309	1	-41.0445	-41.94167	0.8971659	0.088499	0.233582
3310	0	-42.34503	-41.46059	-0.8844469	0.209645	0.246705
3311	1	-41.09643	-41.6435	0.5470774	0.118382	0.230083
3312	0	-42.58561	-43.32785	0.7422365	0.246451	0.0873061
3313	1	-40.11144	-41.91862	1.807175	0.0746509	0.178849
3314	0	-40.71676	-44.20046	3.483704	0.0228733	0.104277
3315	1	-40.66024	-42.56724	1.906999	0.0410018	0.204975
3316	0	-39.95028	-42.71777	2.767488	0.0384252	0.142702
3317	1	-40.3907	-41.808	1.417301	0.110916	0.171966
3318	0	-40.60619	-43.90901	3.302823	0.0361798	0.104602
3319	1	-43.63037	-42.06035	-1.570014	0.184296	0.323721
3320	0	-40.23286	-43.23945	3.006591	0.0199754	0.143132
3321	1	-41.17512	-42.15793	0.9828133	0.163963	0.151663
3322	0	-41.3851	-43.07154	1.686433	0.144056	0.118544
3323	1	-41.79054	-42.10701	0.316474	0.211219	0.154625
3324	0	-40.68735	-43.58158	2.894234	0.0123033	0.159272
3325	1	-40.49452	-41.68369	1.189169	0.114936	0.185139
3326	0	-40.78804	-44.31344	3.525407	0.0205945	0.103413
3327	1	-41.67406	-41.50273	-0.1713306	0.16157	0.241037
3328	0	-41.11189	-43.13652	2.024629	0.0268346	0.210277
3329	1	-40.10935	-43.10399	2.994637	0.025237	0.138771
3330	0	-42.83548	-45.38176	2.546282	0.123244	0.0745541
3331	1	-40.16286	-42.22193	2.059075	0.0870208	0.147495
3332	0	-39.95079	-42.15873	2.207943	0.0630251	0.160271
3333	1	-40.87228	-42.76579	1.893503	0.11936	0.127634
3334	0	-41.09943	-44.64735	3.547915	0.0291082	0.0932028
3335	1	-43.98127	-41.98644	-1.99483	0.314518	0.225514
3336	0	-41.7751	-45.4768	3.7017	0.0291624	0.0815589
3337	1	-40.05913	-42.64199	2.582861	0.033177	0.161864
3338	0	-40.54798	-43.63223	3.084248	0.0126915	0.144563
3339	1	-41.222	-42.4376	1.215607	0.158945	0.139138
3340	0	-42.48401	-44.57547	2.091464	0.157751	0.0743239
3341	1	-40.06551	-42.72237	2.656855	0.0582919	0.131173
3342	0	-42.96901	-44.96139	1.992378	0.196048	0.0434937
3343	1	-40.39996	-41.9845	1.584537	0.0687813	0.201497
3344	0	-42.2163	-41.83688	-0.3794217	0.23788	0.180409
